"","game_log_id","created_at","updated_at","game_played","game_started","home_team_outcome","home_team_score","away_team_outcome","away_team_score","team_outcome","team_score","opponent_outcome","opponent_score","is_home_team","is_away_team","average_yards_per_pass_attempt","average_yards_per_pass_completion","combined_tackles","defense_fumble_recoveries","defense_misc_assisted_tackles","defense_misc_solo_tackles","defense_miscellaneous_fumble_recoveries","defense_special_teams_assisted_tackles","defense_special_teams_fumble_recoveries","defense_special_teams_kicks_blocked","defense_special_teams_solo_tackles","defense_special_teams_tackles","defense_tackles","defense_tackles_for_loss","defense_tackles_for_loss_yards","extra_points_attempts","extra_points_made","field_goal_attempts","field_goal_attempts_19","field_goal_attempts_29","field_goal_attempts_39","field_goal_attempts_49","field_goal_attempts_50","field_goals_attempted_against","field_goals_blocked","field_goals_made","field_goals_made_19","field_goals_made_29","field_goals_made_39","field_goals_made_49","field_goals_made_50","field_goals_missed","field_goals_succeeded_against","field_goals_succeeded_longest_yards","field_goals_succeeded_yards","fumbles_committed","fumbles_forced","fumbles_lost","fumbles_opposing_recovered","fumbles_opposing_touchdowns","fumbles_own_recovered","fumbles_own_touchdowns","fumbles_recovered_touchdowns_longest_yards","interception_pct","interceptions_longest","interceptions_returned_for_touchdown","interceptions_returned_touchdowns_longest_yards","interceptions_total","interceptions_touchdown","interceptions_yards","kicking_singles","kickoff_longest_yards","kickoff_return_faircatches","kickoff_return_longest_yards","kickoff_return_touchdowns","kickoff_return_touchdowns_longest_yards","kickoff_return_yards","kickoff_returns","kickoff_returns_10_yards_plus","kickoff_returns_20_yards_plus","kickoff_returns_30_yards_plus","kickoff_returns_40_yards_plus","kickoff_returns_50_yards_plus","kickoff_singles","kickoff_yards","kickoffs","misc_assisted_tackles","misc_combined_tackles","misc_tackles","passer_rating","passes_10_yards_plus","passes_20_yards_plus","passes_30_yards_plus","passes_40_yards_plus","passes_50_yards_plus","passes_completions","passes_defensed","passes_first_downs","passes_interceptions","passes_longest","passes_percentage","passes_touchdowns","passes_yards_gross","passing_2pt_conversions_succeeded","passing_touchdowns_longest_yards","penalty_yards","points","punt_return_faircatches","punt_return_longest_yards","punt_return_touchdowns","punt_return_touchdowns_longest_yards","punt_return_yards","punt_returns","punt_returns_10_yards_plus","punt_returns_20_yards_plus","punt_returns_30_yards_plus","punt_returns_40_yards_plus","punt_returns_50_yards_plus","punting_net_yards","punting_singles","punts_blocked","punts_inside_twenty","punts_longest","punts_total","punts_yards_gross","quarterback_hits","receiving_2pt_conversions_succeeded","receiving_touchdowns_longest_yards","receptions_10_yards_plus","receptions_20_yards_plus","receptions_30_yards_plus","receptions_40_yards_plus","receptions_50_yards_plus","receptions_average_yards_per","receptions_first_downs","receptions_fumbles","receptions_longest","receptions_looks","receptions_total","receptions_touchdowns","receptions_yards","red_zone_rush_attempts","red_zone_targets","rushes_10_yards_plus","rushes_20_yards_plus","rushes_30_yards_plus","rushes_40_yards_plus","rushes_50_yards_plus","rushes_attempts","rushes_fumbles","rushes_longest","rushes_touchdowns","rushes_yards","rushing_2pt_conversions_succeeded","rushing_average_yards_per","rushing_gross_yards","rushing_lost_yards","rushing_touchdowns_longest_yards","sacks_against_total","sacks_against_yards","sacks_total","sacks_yards","safeties","tackles_assists","tackles_solo","total_touchdowns","touchbacks_total","touchdown_pct","game_id","player_id","team_id","opponent_id"
"1","00b5f52a-1c24-4c45-b130-e97b8b593e18","2017-04-22T16:24:43-04:00","2017-10-01T06:07:50-04:00",TRUE,FALSE,"loss",17,"win",28,"loss",17,"win",28,TRUE,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,"e78b03dd-aae6-485f-98bb-ebe879724ec8","4961fd35-970d-41de-9055-80a2a9df5da0","77c57737-b688-4bbf-a127-7b7f0ef8bcdd","d61f132b-29f6-4140-847b-efb50ea9ccba"
"2","037f36c0-005a-4ca2-8126-8cf7826251f4","2017-04-22T16:24:42-04:00","2017-09-18T12:19:49-04:00",TRUE,FALSE,"loss",13,"win",16,"win",16,"loss",13,FALSE,TRUE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,"f68068f2-890d-4245-b4df-5f36cf1e4941","dd66a5ab-67ee-4d32-bbad-6c0e06eea579","77c57737-b688-4bbf-a127-7b7f0ef8bcdd","557d1013-6b50-4998-885b-d121af071867"
"3","04a7344f-5f7e-4f9a-b4db-c99cb1b70809","2017-04-22T16:24:42-04:00","2017-09-11T10:30:22-04:00",TRUE,FALSE,"win",35,"loss",23,"loss",23,"win",35,FALSE,TRUE,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,3,0,0,0,"428b5f53-c0c7-4199-a673-d9fc9c91189d","a66c4422-cc07-450a-b686-efab6b406a80","77c57737-b688-4bbf-a127-7b7f0ef8bcdd","82fedbfa-8c2c-46cc-b02f-ea16abf5ffc9"
"4","0744b215-93fe-4ad6-85ff-6866ecf92f01","2017-04-22T16:24:43-04:00","2017-10-01T06:07:50-04:00",TRUE,FALSE,"loss",17,"win",28,"loss",17,"win",28,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,250,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,"e78b03dd-aae6-485f-98bb-ebe879724ec8","be16bec1-5259-4c98-b5f7-8aedf7b3f8a0","77c57737-b688-4bbf-a127-7b7f0ef8bcdd","d61f132b-29f6-4140-847b-efb50ea9ccba"
"5","0bf45569-d4d6-4e0f-bc3a-108f3c93d1b6","2017-04-22T16:24:43-04:00","2017-10-01T06:07:50-04:00",TRUE,FALSE,"loss",17,"win",28,"loss",17,"win",28,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"e78b03dd-aae6-485f-98bb-ebe879724ec8","d74b9c8b-80bd-4e44-b33b-8f2f861092e6","77c57737-b688-4bbf-a127-7b7f0ef8bcdd","d61f132b-29f6-4140-847b-efb50ea9ccba"
"6","0e56b920-3e87-474d-a494-7a5d3f7ece7c","2017-04-22T16:24:42-04:00","2017-09-11T10:30:22-04:00",TRUE,FALSE,"win",35,"loss",23,"loss",23,"win",35,FALSE,TRUE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,"428b5f53-c0c7-4199-a673-d9fc9c91189d","f2da36f7-d96c-4e40-905c-30c1ee5816b8","77c57737-b688-4bbf-a127-7b7f0ef8bcdd","82fedbfa-8c2c-46cc-b02f-ea16abf5ffc9"
"7","0ecb5132-e20c-4cb9-9da1-53d292460688","2017-04-22T16:24:42-04:00","2017-09-18T12:19:49-04:00",TRUE,FALSE,"loss",13,"win",16,"win",16,"loss",13,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,11,0,44,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"f68068f2-890d-4245-b4df-5f36cf1e4941","4774b584-f0cf-424e-a492-e36e8c44d860","77c57737-b688-4bbf-a127-7b7f0ef8bcdd","557d1013-6b50-4998-885b-d121af071867"
"8","0f38190f-4930-4b46-ac3a-4583f7becb03","2017-04-22T16:24:43-04:00","2017-10-01T06:07:50-04:00",TRUE,FALSE,"loss",17,"win",28,"loss",17,"win",28,TRUE,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"e78b03dd-aae6-485f-98bb-ebe879724ec8","58c1469c-329b-4e56-8794-f5617331c4a8","77c57737-b688-4bbf-a127-7b7f0ef8bcdd","d61f132b-29f6-4140-847b-efb50ea9ccba"
"9","1027987f-be53-49e0-9ae9-42794bb26172","2017-04-22T16:24:42-04:00","2017-09-11T10:30:22-04:00",TRUE,FALSE,"win",35,"loss",23,"loss",23,"win",35,FALSE,TRUE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,"428b5f53-c0c7-4199-a673-d9fc9c91189d","8299ab66-4955-4ddd-a6f4-83408b1ee28b","77c57737-b688-4bbf-a127-7b7f0ef8bcdd","82fedbfa-8c2c-46cc-b02f-ea16abf5ffc9"
"10","117fdaa7-66aa-4353-b24e-773fef4a7a65","2017-04-22T16:24:43-04:00","2017-10-01T06:07:50-04:00",TRUE,FALSE,"loss",17,"win",28,"loss",17,"win",28,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,40,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"e78b03dd-aae6-485f-98bb-ebe879724ec8","1619cf99-9c43-4fcd-960c-d309e86519c6","77c57737-b688-4bbf-a127-7b7f0ef8bcdd","d61f132b-29f6-4140-847b-efb50ea9ccba"
"11","15781976-d5e5-479d-a30a-dfb576355176","2017-04-22T16:24:42-04:00","2017-09-11T10:30:22-04:00",TRUE,FALSE,"win",35,"loss",23,"loss",23,"win",35,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"428b5f53-c0c7-4199-a673-d9fc9c91189d","c0265346-759e-4579-85db-60aa0df7c3c8","77c57737-b688-4bbf-a127-7b7f0ef8bcdd","82fedbfa-8c2c-46cc-b02f-ea16abf5ffc9"
"12","15c83920-1566-41ae-ad36-d84f95228895","2017-04-22T16:24:42-04:00","2017-09-11T10:30:22-04:00",TRUE,FALSE,"win",35,"loss",23,"loss",23,"win",35,FALSE,TRUE,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,"428b5f53-c0c7-4199-a673-d9fc9c91189d","5c90f706-3d32-4c5d-aa57-5d36cad0f20b","77c57737-b688-4bbf-a127-7b7f0ef8bcdd","82fedbfa-8c2c-46cc-b02f-ea16abf5ffc9"
"13","163741cb-8057-47e8-9447-b1054f544536","2017-04-22T16:24:43-04:00","2017-10-01T06:07:50-04:00",TRUE,FALSE,"loss",17,"win",28,"loss",17,"win",28,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"e78b03dd-aae6-485f-98bb-ebe879724ec8","e456c3fa-ee85-4820-a07d-5456428377a2","77c57737-b688-4bbf-a127-7b7f0ef8bcdd","d61f132b-29f6-4140-847b-efb50ea9ccba"
"14","1b9e6ad4-40b3-4e36-9cf9-708f386803be","2017-04-22T16:24:43-04:00","2017-10-01T06:07:50-04:00",TRUE,FALSE,"loss",17,"win",28,"loss",17,"win",28,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,2,58,6,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"e78b03dd-aae6-485f-98bb-ebe879724ec8","94568263-9922-4d2b-9f31-458922825ac5","77c57737-b688-4bbf-a127-7b7f0ef8bcdd","d61f132b-29f6-4140-847b-efb50ea9ccba"
"15","1bbe1d6a-cee1-4eb5-9f4d-7859eedd314d","2017-04-22T16:24:42-04:00","2017-09-11T10:30:22-04:00",TRUE,FALSE,"win",35,"loss",23,"loss",23,"win",35,FALSE,TRUE,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,"428b5f53-c0c7-4199-a673-d9fc9c91189d","6b4b53a0-1e41-40c5-980d-08dbe70e524d","77c57737-b688-4bbf-a127-7b7f0ef8bcdd","82fedbfa-8c2c-46cc-b02f-ea16abf5ffc9"
"16","1bd3e069-dd9e-4fe2-ab85-ede5df7fbda4","2017-04-22T16:24:42-04:00","2017-09-11T10:30:22-04:00",TRUE,FALSE,"win",35,"loss",23,"loss",23,"win",35,FALSE,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"428b5f53-c0c7-4199-a673-d9fc9c91189d","62200e23-a341-4886-9b31-1c185b642f8d","77c57737-b688-4bbf-a127-7b7f0ef8bcdd","82fedbfa-8c2c-46cc-b02f-ea16abf5ffc9"
"17","1be6b26b-ffc0-431c-a331-e09cf5ba865b","2017-04-22T16:24:43-04:00","2017-10-01T06:07:50-04:00",TRUE,FALSE,"loss",17,"win",28,"loss",17,"win",28,TRUE,FALSE,0,0,11,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,"e78b03dd-aae6-485f-98bb-ebe879724ec8","039c5c31-93c8-41c5-bf1f-c1fc37a80a6d","77c57737-b688-4bbf-a127-7b7f0ef8bcdd","d61f132b-29f6-4140-847b-efb50ea9ccba"
"18","1c8ae7e6-946f-46ff-bc2c-4342097f33a0","2017-04-22T16:24:42-04:00","2017-09-11T10:30:22-04:00",TRUE,FALSE,"win",35,"loss",23,"loss",23,"win",35,FALSE,TRUE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,1,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,"428b5f53-c0c7-4199-a673-d9fc9c91189d","58c1469c-329b-4e56-8794-f5617331c4a8","77c57737-b688-4bbf-a127-7b7f0ef8bcdd","82fedbfa-8c2c-46cc-b02f-ea16abf5ffc9"
"19","1d0fcb8b-98c6-41dd-9dd5-3ae0616c438e","2017-04-22T16:24:43-04:00","2017-10-01T06:07:50-04:00",TRUE,FALSE,"loss",17,"win",28,"loss",17,"win",28,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,8,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"e78b03dd-aae6-485f-98bb-ebe879724ec8","e2850e58-718a-4811-821a-cc91a17e4218","77c57737-b688-4bbf-a127-7b7f0ef8bcdd","d61f132b-29f6-4140-847b-efb50ea9ccba"
"20","1e139417-8f23-4bdf-ab10-f02e1ee112dc","2017-04-22T16:24:42-04:00","2017-09-18T12:19:49-04:00",TRUE,FALSE,"loss",13,"win",16,"win",16,"loss",13,FALSE,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"f68068f2-890d-4245-b4df-5f36cf1e4941","4b35b3de-6955-4745-8d7d-e1c0e7363eca","77c57737-b688-4bbf-a127-7b7f0ef8bcdd","557d1013-6b50-4998-885b-d121af071867"
"21","1ecfbfe1-0354-4327-8c61-f48756d480ad","2017-04-22T16:24:42-04:00","2017-09-18T12:19:49-04:00",TRUE,FALSE,"loss",13,"win",16,"win",16,"loss",13,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,1,0,29,2,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"f68068f2-890d-4245-b4df-5f36cf1e4941","d8be0546-2e4a-4f34-8609-49532e3b6dc2","77c57737-b688-4bbf-a127-7b7f0ef8bcdd","557d1013-6b50-4998-885b-d121af071867"
"22","20a2c8ed-2296-4df4-8ff4-a4320fb6515e","2017-04-22T16:24:42-04:00","2017-09-11T10:30:22-04:00",TRUE,FALSE,"win",35,"loss",23,"loss",23,"win",35,FALSE,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"428b5f53-c0c7-4199-a673-d9fc9c91189d","eb99335e-13e0-43ab-bda7-f1152fa7f7ff","77c57737-b688-4bbf-a127-7b7f0ef8bcdd","82fedbfa-8c2c-46cc-b02f-ea16abf5ffc9"
"23","29a1acc0-965d-4194-80b4-9e17313d1288","2017-04-22T16:24:42-04:00","2017-09-11T10:30:22-04:00",TRUE,FALSE,"win",35,"loss",23,"loss",23,"win",35,FALSE,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"428b5f53-c0c7-4199-a673-d9fc9c91189d","dd66a5ab-67ee-4d32-bbad-6c0e06eea579","77c57737-b688-4bbf-a127-7b7f0ef8bcdd","82fedbfa-8c2c-46cc-b02f-ea16abf5ffc9"
