"","id","created_at","updated_at","at_neutral_site","attendance","away_team_outcome","away_team_score","broadcast","clock","clock_secs","daytime","duration","ended_at","home_team_outcome","home_team_score","humidity","interval","interval_number","interval_type","label","name","on","period","period_label","score","score_differential","scoreline","slug","started_at","status","internet_coverage","satellite_coverage","television_coverage","temperature","temperature_unit","timestamp","title","weather_conditions","wind_direction","wind_speed","wind_speed_unit","home_team_id","away_team_id","winning_team_id","season_id","venue_id"
"210","185529a2-01e6-49da-8bf8-3f40ef71c9b2","2016-08-16T03:56:17-04:00","2016-09-26T05:30:03-04:00",NA,NA,"loss",17,"NBC",":00",0,FALSE,NA,"2016-09-25T23:37:49-04:00","win",31,85,"Week",3,"week","Bears vs Cowboys","Bears vs Cowboys September 25, 2016 at  8:30pm","on September 25, 2016",4,"Quarter","17-31",14,"Bears 17 - Cowboys 31","nfl-2016-2017-chi-dal-2016-09-25-2030","2016-09-25T20:30:00-04:00","closed",NA,NA,"NBC",78,NA,1474849800,"Bears vs Cowboys","Partly cloudy skies","N",8,NA,"d61f132b-29f6-4140-847b-efb50ea9ccba","009ff336-845b-411b-8ee5-9b3089e99398","d61f132b-29f6-4140-847b-efb50ea9ccba","8e660574-116b-4566-8060-3d83cf07cf80","9ff0b640-0573-4b68-823b-114b7eef26d2"
"211","855731a2-85bd-4ce9-b49a-37575653ad5d","2016-08-16T03:56:17-04:00","2016-09-26T05:30:03-04:00",NA,NA,"loss",3,"CBS",":00",0,TRUE,NA,"2016-09-25T16:25:00-04:00","win",34,33,"Week",3,"week","Steelers vs Eagles","Steelers vs Eagles September 25, 2016 at  4:25pm","on September 25, 2016",4,"Quarter","3-34",31,"Steelers 3 - Eagles 34","nfl-2016-2017-pit-phi-2016-09-25-1625","2016-09-25T16:25:00-04:00","closed",NA,NA,"CBS",72,NA,1474835100,"Steelers vs Eagles","Partly cloudy skies","NNW",4,NA,"9990f062-0d8d-4dbf-82cc-73f3d5dfe532","e5796fc5-4c5e-486d-a76d-5879fd2f5117","9990f062-0d8d-4dbf-82cc-73f3d5dfe532","8e660574-116b-4566-8060-3d83cf07cf80","12c6bec4-4c24-4ed1-85e4-198850013145"
"212","cda51118-48da-4297-9e8f-0d4bf67375a3","2016-08-16T03:56:17-04:00","2016-09-26T05:30:03-04:00",NA,NA,"loss",22,"CBS",":00",0,TRUE,NA,"2016-09-25T19:48:23-04:00","win",26,55,"Week",3,"week","Chargers vs Colts","Chargers vs Colts September 25, 2016 at  4:25pm","on September 25, 2016",4,"Quarter","22-26",4,"Chargers 22 - Colts 26","nfl-2016-2017-sd-ind-2016-09-25-1625","2016-09-25T16:25:00-04:00","closed",NA,NA,"CBS",84,NA,1474835100,"Chargers vs Colts","Partly cloudy skies","SSW",6,NA,"557d1013-6b50-4998-885b-d121af071867","d1f76207-7303-484f-a25f-b00d1eb46ecd","557d1013-6b50-4998-885b-d121af071867","8e660574-116b-4566-8060-3d83cf07cf80","6054665a-6649-4b22-aa16-1073f1ad2aa7"
"213","ec8a36ef-698a-4679-9512-5732b28e59b4","2016-08-16T03:56:17-04:00","2016-09-26T05:30:03-04:00",NA,NA,"loss",3,"CBS",":00",0,TRUE,NA,"2016-09-25T16:25:00-04:00","win",24,73,"Week",3,"week","Jets vs Chiefs","Jets vs Chiefs September 25, 2016 at  4:25pm","on September 25, 2016",4,"Quarter","3-24",21,"Jets 3 - Chiefs 24","nfl-2016-2017-nyj-kc-2016-09-25-1625","2016-09-25T16:25:00-04:00","closed",NA,NA,"CBS",64,NA,1474835100,"Jets vs Chiefs","Overcast skies","NW",9,NA,"3a857729-4c8c-4dde-9cad-359cab5990de","8112be50-1ec2-47c0-ab27-b4fc4654aa5b","3a857729-4c8c-4dde-9cad-359cab5990de","8e660574-116b-4566-8060-3d83cf07cf80","613d0000-4f3d-4afc-98b4-a0a9c133c1c6"
"214","4ff277a1-5ef9-475c-b58b-09d6b7646322","2016-08-16T03:56:17-04:00","2016-10-03T10:42:04-04:00",NA,NA,"win",37,"FOX",":00",0,TRUE,NA,"2016-09-25T16:05:00-04:00","loss",32,59,"Week",3,"week","Rams vs Buccaneers","Rams vs Buccaneers September 25, 2016 at  4:05pm","on September 25, 2016",4,"Quarter","37-32",5,"Rams 37 - Buccaneers 32","nfl-2016-2017-la-tb-2016-09-25-1605","2016-09-25T16:05:00-04:00","closed",NA,NA,"FOX",88,NA,1474833900,"Rams vs Buccaneers","Partly cloudy skies","WNW",6,NA,"0d0cfd49-bea6-4ad0-a263-5a350865b99e","3f53d6c3-46ae-4a68-833e-fc29c8ecbdb2","3f53d6c3-46ae-4a68-833e-fc29c8ecbdb2","8e660574-116b-4566-8060-3d83cf07cf80","a2929d20-d254-42dd-a707-50260c57a7e5"
"215","7727b0e7-aa88-4348-a51e-6c3c4744af8e","2016-08-16T03:56:17-04:00","2016-09-26T05:30:02-04:00",NA,NA,"loss",18,"FOX",":00",0,TRUE,NA,"2016-09-25T19:04:29-04:00","win",37,53,"Week",3,"week","49ers vs Seahawks","49ers vs Seahawks September 25, 2016 at  4:05pm","on September 25, 2016",4,"Quarter","18-37",19,"49ers 18 - Seahawks 37","nfl-2016-2017-sf-sea-2016-09-25-1605","2016-09-25T16:05:00-04:00","closed",NA,NA,"FOX",70,NA,1474833900,"49ers vs Seahawks","Partly cloudy skies","ENE",0,NA,"e6094723-20f3-417a-87d2-1ccc0b7a6388","62b050a0-42c8-4cdd-aaaf-1ee5bbb01bf3","e6094723-20f3-417a-87d2-1ccc0b7a6388","8e660574-116b-4566-8060-3d83cf07cf80","cc77688d-e207-4fc6-af86-afb5749e6ed5"
"216","010071c7-49f5-40e8-8fe0-8eea442eeabc","2016-08-16T03:56:17-04:00","2016-09-26T05:30:02-04:00",NA,NA,"loss",18,"FOX",":00",0,TRUE,NA,"2016-09-25T13:00:00-04:00","win",33,48,"Week",3,"week","Cardinals vs Bills","Cardinals vs Bills September 25, 2016 at  1:00pm","on September 25, 2016",4,"Quarter","18-33",15,"Cardinals 18 - Bills 33","nfl-2016-2017-ari-buf-2016-09-25-1300","2016-09-25T13:00:00-04:00","closed",NA,NA,"FOX",63,NA,1474822800,"Cardinals vs Bills","Partly cloudy skies","ESE",0,NA,"50990622-f5d7-4597-b9b3-c73c9be32af2","77c57737-b688-4bbf-a127-7b7f0ef8bcdd","50990622-f5d7-4597-b9b3-c73c9be32af2","8e660574-116b-4566-8060-3d83cf07cf80","d2e0b85d-91c7-4dbf-ac01-d9e183df168b"
"217","1d104221-ddaf-4849-8f39-1957ea8075d1","2016-08-16T03:56:17-04:00","2016-09-26T05:30:02-04:00",NA,NA,"loss",27,"FOX",":00",0,TRUE,NA,"2016-09-25T13:00:00-04:00","win",34,83,"Week",3,"week","Lions vs Packers","Lions vs Packers September 25, 2016 at  1:00pm","on September 25, 2016",4,"Quarter","27-34",7,"Lions 27 - Packers 34","nfl-2016-2017-det-gb-2016-09-25-1300","2016-09-25T13:00:00-04:00","closed",NA,NA,"FOX",72,NA,1474822800,"Lions vs Packers","Partly cloudy skies","SSE",17,NA,"ade9a19b-3dfb-4436-aefd-e54f1c0d1a20","82fedbfa-8c2c-46cc-b02f-ea16abf5ffc9","ade9a19b-3dfb-4436-aefd-e54f1c0d1a20","8e660574-116b-4566-8060-3d83cf07cf80","c53d2f24-770c-48e6-90c1-f6256059c09d"
"218","3c0f8a3b-af77-42e2-9091-ad265c53cf30","2016-08-16T03:56:17-04:00","2016-09-26T05:30:02-04:00",NA,NA,"win",17,"CBS",":00",0,TRUE,NA,"2016-09-25T16:05:34-04:00","loss",10,52,"Week",3,"week","Raiders vs Titans","Raiders vs Titans September 25, 2016 at  1:00pm","on September 25, 2016",4,"Quarter","17-10",7,"Raiders 17 - Titans 10","nfl-2016-2017-oak-ten-2016-09-25-1300","2016-09-25T13:00:00-04:00","closed",NA,NA,"CBS",86,NA,1474822800,"Raiders vs Titans","Sunny skies","N",0,NA,"a8004516-b1d9-44df-b6ba-d5e4b7d9d1d7","bf836ba5-77d0-4125-aa8a-ab785705eb29","bf836ba5-77d0-4125-aa8a-ab785705eb29","8e660574-116b-4566-8060-3d83cf07cf80","4818918b-9c74-427d-8516-bc17e7254277"
"219","674217e1-69a9-4206-9ae2-cf5c1a0a8d1a","2016-08-16T03:56:17-04:00","2016-09-26T05:30:02-04:00",NA,NA,"loss",24,"CBS",":00",0,TRUE,NA,"2016-09-25T16:34:21-04:00","win",30,75,"Week",3,"week","Browns vs Dolphins","Browns vs Dolphins September 25, 2016 at  1:00pm","on September 25, 2016",5,"Quarter","24-30",6,"Browns 24 - Dolphins 30","nfl-2016-2017-cle-mia-2016-09-25-1300","2016-09-25T13:00:00-04:00","closed",NA,NA,"CBS",84,NA,1474822800,"Browns vs Dolphins","Partly cloudy skies","NE",9,NA,"49b7f5ba-da40-4b42-be4b-c68b4f9257e8","ecf6a705-7a54-4f36-9dcd-09a0c53e733b","49b7f5ba-da40-4b42-be4b-c68b4f9257e8","8e660574-116b-4566-8060-3d83cf07cf80","0a599fc2-4710-433d-a6ac-475c2a424c2e"
"220","7247e4f2-a62a-445a-8e3b-d29ea5191cc1","2016-08-16T03:56:17-04:00","2016-09-26T05:30:02-04:00",NA,NA,"win",19,"CBS",":00",0,TRUE,NA,"2016-09-25T13:00:00-04:00","loss",17,55,"Week",3,"week","Ravens vs Jaguars","Ravens vs Jaguars September 25, 2016 at  1:00pm","on September 25, 2016",4,"Quarter","19-17",2,"Ravens 19 - Jaguars 17","nfl-2016-2017-bal-jac-2016-09-25-1300","2016-09-25T13:00:00-04:00","closed",NA,NA,"CBS",88,NA,1474822800,"Ravens vs Jaguars","Partly cloudy skies","N",6,NA,"0fc8a1cb-bb61-4eba-b448-1d313813f0d1","15cdbc22-7b1e-4012-a731-987ca52e3c05","15cdbc22-7b1e-4012-a731-987ca52e3c05","8e660574-116b-4566-8060-3d83cf07cf80","94e768b1-33f7-4f15-b340-9fe1789ffe64"
"221","93de02d7-ea0b-4e50-86ad-ba38b652b0d9","2016-08-16T03:56:17-04:00","2016-09-26T05:30:02-04:00",NA,NA,"win",29,"FOX",":00",0,TRUE,NA,"2016-09-25T16:29:06-04:00","loss",27,37,"Week",3,"week","Redskins vs Giants","Redskins vs Giants September 25, 2016 at  1:00pm","on September 25, 2016",4,"Quarter","29-27",2,"Redskins 29 - Giants 27","nfl-2016-2017-was-nyg-2016-09-25-1300","2016-09-25T13:00:00-04:00","closed",NA,NA,"FOX",64,NA,1474822800,"Redskins vs Giants","Sunny skies","SW",0,NA,"47b8904b-4d56-481a-ab06-6e56dfe59f78","1c4f553a-bde3-4229-8565-9c40401a9956","1c4f553a-bde3-4229-8565-9c40401a9956","8e660574-116b-4566-8060-3d83cf07cf80","9298b0e2-28a6-4f29-9ee8-50f4fae93ed9"
"222","9724cf32-1eeb-4ea6-909d-f9dcd793b217","2016-08-16T03:56:17-04:00","2016-09-26T05:30:02-04:00",NA,NA,"win",29,"CBS",":00",0,TRUE,NA,"2016-09-25T16:07:37-04:00","loss",17,69,"Week",3,"week","Broncos vs Bengals","Broncos vs Bengals September 25, 2016 at  1:00pm","on September 25, 2016",4,"Quarter","29-17",12,"Broncos 29 - Bengals 17","nfl-2016-2017-den-cin-2016-09-25-1300","2016-09-25T13:00:00-04:00","closed",NA,NA,"CBS",75,NA,1474822800,"Broncos vs Bengals","Sunny skies","N",0,NA,"6bb48096-ca08-40e3-8dd2-2d93d96e346e","6e1ae482-bd5e-40b3-a2d8-24c0a9eec333","6e1ae482-bd5e-40b3-a2d8-24c0a9eec333","8e660574-116b-4566-8060-3d83cf07cf80","ea43e415-85a1-44d9-a95c-c66b2fdaea95"
"223","c46fd342-3c00-46dc-ad99-7b55ff8f2d03","2016-08-16T03:56:17-04:00","2016-09-26T05:30:02-04:00",NA,NA,"win",22,"FOX",":00",0,TRUE,NA,"2016-09-25T13:00:00-04:00","loss",10,58,"Week",3,"week","Vikings vs Panthers","Vikings vs Panthers September 25, 2016 at  1:00pm","on September 25, 2016",4,"Quarter","22-10",12,"Vikings 22 - Panthers 10","nfl-2016-2017-min-car-2016-09-25-1300","2016-09-25T13:00:00-04:00","closed",NA,NA,"FOX",82,NA,1474822800,"Vikings vs Panthers","Partly cloudy skies","N",0,NA,"767f5024-184b-434b-9e52-90bb4375ca84","273bc0eb-8984-4474-bbc8-5cce491aa662","273bc0eb-8984-4474-bbc8-5cce491aa662","8e660574-116b-4566-8060-3d83cf07cf80","6ce78bc8-5a40-481e-9c6d-60890a9cf99c"
"224","1cdd7b85-a20a-428b-8120-fa0108c751ac","2016-08-16T03:56:17-04:00","2016-09-23T05:30:01-04:00",NA,NA,"loss",0,"CBS/NFL",":00",0,FALSE,NA,"2016-09-22T20:25:00-04:00","win",27,59,"Week",3,"week","Texans vs Patriots","Texans vs Patriots September 22, 2016 at  8:25pm","on September 22, 2016",4,"Quarter","0-27",27,"Texans 0 - Patriots 27","nfl-2016-2017-hou-ne-2016-09-22-2025","2016-09-22T20:25:00-04:00","closed",NA,NA,"CBS/NFL",71,NA,1474590300,"Texans vs Patriots","Partly cloudy skies","S",7,NA,"5546974d-27c2-4d93-a63e-d8320952e871","545d6178-62b4-4e6e-a118-60e4f66d257d","5546974d-27c2-4d93-a63e-d8320952e871","8e660574-116b-4566-8060-3d83cf07cf80","9ddfa5cf-57c2-48ab-9e2b-4e42dba19b8c"
"225","fceed4b0-9fe9-416a-8f2f-be648cea9f0a","2016-08-16T03:56:17-04:00","2016-09-20T05:30:02-04:00",NA,NA,"win",29,"ESPN, 206, and WatchESPN",":00",0,FALSE,NA,"2016-09-19T23:32:38-04:00","loss",14,29,"Week",2,"week","Eagles vs Bears","Eagles vs Bears September 19, 2016 at  8:30pm","on September 19, 2016",4,"Quarter","29-14",15,"Eagles 29 - Bears 14","nfl-2016-2017-phi-chi-2016-09-19-2030","2016-09-19T20:30:00-04:00","closed","WatchESPN","206","ESPN",84,NA,1474331400,"Eagles vs Bears","Partly Cloudy ","SSW",7,NA,"009ff336-845b-411b-8ee5-9b3089e99398","9990f062-0d8d-4dbf-82cc-73f3d5dfe532","9990f062-0d8d-4dbf-82cc-73f3d5dfe532","8e660574-116b-4566-8060-3d83cf07cf80","4076615f-7d38-4528-8563-fe5f5cb8af60"
"226","fd32e4b9-a2ec-4c06-a7c0-c49b1aa939d9","2016-08-16T03:56:17-04:00","2016-09-19T19:29:05-04:00",NA,NA,"loss",14,"NBC",":00",0,FALSE,NA,"2016-09-18T20:30:00-04:00","win",17,55,"Week",2,"week","Packers vs Vikings","Packers vs Vikings September 18, 2016 at  8:30pm","on September 18, 2016",4,"Quarter","14-17",3,"Packers 14 - Vikings 17","nfl-2016-2017-gb-min-2016-09-18-2030","2016-09-18T20:30:00-04:00","closed",NA,NA,"NBC",75,NA,1474245000,"Packers vs Vikings","Clear ","SSW",11,NA,"273bc0eb-8984-4474-bbc8-5cce491aa662","ade9a19b-3dfb-4436-aefd-e54f1c0d1a20","273bc0eb-8984-4474-bbc8-5cce491aa662","8e660574-116b-4566-8060-3d83cf07cf80","9fa74055-f139-472b-98cf-3864e9015655"
"227","b2dd5afc-1cad-4e3e-9a8e-1f7323716dcb","2016-08-16T03:56:17-04:00","2016-09-19T14:03:03-04:00",NA,NA,"win",35,"CBS",":00",0,TRUE,NA,"2016-09-18T16:25:00-04:00","loss",28,41,"Week",2,"week","Falcons vs Raiders","Falcons vs Raiders September 18, 2016 at  4:25pm","on September 18, 2016",4,"Quarter","35-28",7,"Falcons 35 - Raiders 28","nfl-2016-2017-atl-oak-2016-09-18-1625","2016-09-18T16:25:00-04:00","closed",NA,NA,"CBS",77,NA,1474230300,"Falcons vs Raiders","Sunny","W",7,NA,"bf836ba5-77d0-4125-aa8a-ab785705eb29","c1618ca6-3dad-485d-b237-ad34f8d0bf83","c1618ca6-3dad-485d-b237-ad34f8d0bf83","8e660574-116b-4566-8060-3d83cf07cf80","cd7d4851-d495-4684-bb57-859752590ff8"
"228","c165f466-e095-477f-a029-7451430f90eb","2016-08-16T03:56:17-04:00","2016-09-19T19:29:05-04:00",NA,NA,"loss",20,"CBS",":00",0,TRUE,NA,"2016-09-18T16:25:00-04:00","win",34,15,"Week",2,"week","Colts vs Broncos","Colts vs Broncos September 18, 2016 at  4:25pm","on September 18, 2016",4,"Quarter","20-34",14,"Colts 20 - Broncos 34","nfl-2016-2017-ind-den-2016-09-18-1625","2016-09-18T16:25:00-04:00","closed",NA,NA,"CBS",80,NA,1474230300,"Colts vs Broncos","Partly Cloudy ","WSW",0,NA,"6e1ae482-bd5e-40b3-a2d8-24c0a9eec333","557d1013-6b50-4998-885b-d121af071867","6e1ae482-bd5e-40b3-a2d8-24c0a9eec333","8e660574-116b-4566-8060-3d83cf07cf80","9443347e-0264-4f6e-93ab-96f6f0a68a5e"
"229","edddd4bd-0d8a-40dd-81d4-02d812825484","2016-08-16T03:56:16-04:00","2016-09-19T14:03:04-04:00",NA,NA,"loss",14,"CBS",":00",0,TRUE,NA,"2016-09-18T16:25:00-04:00","win",38,69,"Week",2,"week","Jaguars vs Chargers","Jaguars vs Chargers September 18, 2016 at  4:25pm","on September 18, 2016",4,"Quarter","14-38",24,"Jaguars 14 - Chargers 38","nfl-2016-2017-jac-sd-2016-09-18-1625","2016-09-18T16:25:00-04:00","closed",NA,NA,"CBS",73,NA,1474230300,"Jaguars vs Chargers","Partly Cloudy ","SSW",0,NA,"d1f76207-7303-484f-a25f-b00d1eb46ecd","0fc8a1cb-bb61-4eba-b448-1d313813f0d1","d1f76207-7303-484f-a25f-b00d1eb46ecd","8e660574-116b-4566-8060-3d83cf07cf80","42849bb6-aa30-49d8-8aab-46acaa15828d"
"230","1d3cc145-5993-415e-a091-758468fe1ffa","2016-08-16T03:56:16-04:00","2016-09-19T14:03:06-04:00",NA,NA,"loss",3,"FOX",":00",0,TRUE,NA,"2016-09-18T16:05:00-04:00","win",9,43,"Week",2,"week","Seahawks vs Rams","Seahawks vs Rams September 18, 2016 at  4:05pm","on September 18, 2016",4,"Quarter","3-9",6,"Seahawks 3 - Rams 9","nfl-2016-2017-sea-la-2016-09-18-1605","2016-09-18T16:05:00-04:00","closed",NA,NA,"FOX",88,NA,1474229100,"Seahawks vs Rams","Sunny","N",0,NA,"3f53d6c3-46ae-4a68-833e-fc29c8ecbdb2","e6094723-20f3-417a-87d2-1ccc0b7a6388","3f53d6c3-46ae-4a68-833e-fc29c8ecbdb2","8e660574-116b-4566-8060-3d83cf07cf80","b5bd1e0d-7214-48e5-8164-8411d50cfcf8"
"231","c64390c3-abdc-464b-99f4-15a7b2d1ee2f","2016-08-16T03:56:16-04:00","2016-09-19T14:03:46-04:00",NA,NA,"loss",7,"FOX",":00",0,TRUE,NA,"2016-09-18T19:16:57-04:00","win",40,7,"Week",2,"week","Buccaneers vs Cardinals","Buccaneers vs Cardinals September 18, 2016 at  4:05pm","on September 18, 2016",4,"Quarter","7-40",33,"Buccaneers 7 - Cardinals 40","nfl-2016-2017-tb-ari-2016-09-18-1605","2016-09-18T16:05:00-04:00","closed",NA,NA,"FOX",100,NA,1474229100,"Buccaneers vs Cardinals","Sunny","N",0,NA,"77c57737-b688-4bbf-a127-7b7f0ef8bcdd","0d0cfd49-bea6-4ad0-a263-5a350865b99e","77c57737-b688-4bbf-a127-7b7f0ef8bcdd","8e660574-116b-4566-8060-3d83cf07cf80","ffa8536a-957f-4c1e-ab37-be192313f60a"
"232","0c0fa1e5-87c0-426c-9f7c-ee9ef21d80c1","2016-08-16T03:56:16-04:00","2016-09-19T08:03:08-04:00",NA,NA,"win",16,"CBS",":00",0,TRUE,NA,"2016-09-18T13:00:00-04:00","loss",15,61,"Week",2,"week","Titans vs Lions","Titans vs Lions September 18, 2016 at  1:00pm","on September 18, 2016",4,"Quarter","16-15",1,"Titans 16 - Lions 15","nfl-2016-2017-ten-det-2016-09-18-1300","2016-09-18T13:00:00-04:00","closed",NA,NA,"CBS",75,NA,1474218000,"Titans vs Lions","Sunny","W",4,NA,"82fedbfa-8c2c-46cc-b02f-ea16abf5ffc9","a8004516-b1d9-44df-b6ba-d5e4b7d9d1d7","a8004516-b1d9-44df-b6ba-d5e4b7d9d1d7","8e660574-116b-4566-8060-3d83cf07cf80","b5826f10-e402-40d4-b491-6fe767470363"
"233","0f2f933a-40c6-41bc-8a4c-192d0d26cd74","2016-08-16T03:56:16-04:00","2016-09-19T14:03:10-04:00",NA,NA,"win",27,"FOX",":00",0,TRUE,NA,"2016-09-18T13:00:00-04:00","loss",23,66,"Week",2,"week","Cowboys vs Redskins","Cowboys vs Redskins September 18, 2016 at  1:00pm","on September 18, 2016",4,"Quarter","27-23",4,"Cowboys 27 - Redskins 23","nfl-2016-2017-dal-was-2016-09-18-1300","2016-09-18T13:00:00-04:00","closed",NA,NA,"FOX",81,NA,1474218000,"Cowboys vs Redskins","Sunny","S",6,NA,"1c4f553a-bde3-4229-8565-9c40401a9956","d61f132b-29f6-4140-847b-efb50ea9ccba","d61f132b-29f6-4140-847b-efb50ea9ccba","8e660574-116b-4566-8060-3d83cf07cf80","2e69b1fe-82c2-4aab-b9ce-63c6ebd05121"
"234","2bc21186-7eef-4fad-9120-9852b218fc65","2016-08-16T03:56:16-04:00","2016-09-19T08:03:07-04:00",NA,NA,"loss",12,"CBS",":00",0,TRUE,NA,"2016-09-18T13:00:00-04:00","win",19,63,"Week",2,"week","Chiefs vs Texans","Chiefs vs Texans September 18, 2016 at  1:00pm","on September 18, 2016",4,"Quarter","12-19",7,"Chiefs 12 - Texans 19","nfl-2016-2017-kc-hou-2016-09-18-1300","2016-09-18T13:00:00-04:00","closed",NA,NA,"CBS",90,NA,1474218000,"Chiefs vs Texans","Sunny","SSW",6,NA,"545d6178-62b4-4e6e-a118-60e4f66d257d","3a857729-4c8c-4dde-9cad-359cab5990de","545d6178-62b4-4e6e-a118-60e4f66d257d","8e660574-116b-4566-8060-3d83cf07cf80","f2620845-ee55-490f-acbe-79178b5e54e3"
"235","ca494af4-9fc9-48f9-b59e-0d7837235b34","2016-08-16T03:56:16-04:00","2016-09-19T14:04:20-04:00",NA,NA,"loss",13,"FOX",":00",0,TRUE,NA,"2016-09-18T16:11:14-04:00","win",16,69,"Week",2,"week","Saints vs Giants","Saints vs Giants September 18, 2016 at  1:00pm","on September 18, 2016",4,"Quarter","13-16",3,"Saints 13 - Giants 16","nfl-2016-2017-no-nyg-2016-09-18-1300","2016-09-18T13:00:00-04:00","closed",NA,NA,"FOX",77,NA,1474218000,"Saints vs Giants","Partly Cloudy ","SW",9,NA,"47b8904b-4d56-481a-ab06-6e56dfe59f78","a192531d-e60c-4256-8220-f3538dd8b020","47b8904b-4d56-481a-ab06-6e56dfe59f78","8e660574-116b-4566-8060-3d83cf07cf80","9298b0e2-28a6-4f29-9ee8-50f4fae93ed9"
"236","d0ac9366-c79b-429d-8360-3c4903bec0f6","2016-08-16T03:56:16-04:00","2016-09-19T08:05:14-04:00",NA,NA,"win",25,"CBS",":00",0,TRUE,NA,"2016-09-18T13:00:00-04:00","loss",20,78,"Week",2,"week","Ravens vs Browns","Ravens vs Browns September 18, 2016 at  1:00pm","on September 18, 2016",4,"Quarter","25-20",5,"Ravens 25 - Browns 20","nfl-2016-2017-bal-cle-2016-09-18-1300","2016-09-18T13:00:00-04:00","closed",NA,NA,"CBS",73,NA,1474218000,"Ravens vs Browns","Sunny","WNW",4,NA,"ecf6a705-7a54-4f36-9dcd-09a0c53e733b","15cdbc22-7b1e-4012-a731-987ca52e3c05","15cdbc22-7b1e-4012-a731-987ca52e3c05","8e660574-116b-4566-8060-3d83cf07cf80","cfbe5c55-26f8-497a-adbd-13a16d823f19"
"237","db421d3b-b830-4473-ac47-1f3842e9098f","2016-08-16T03:56:16-04:00","2016-09-19T08:05:15-04:00",NA,NA,"loss",27,"FOX",":00",0,TRUE,NA,"2016-09-18T13:00:00-04:00","win",46,55,"Week",2,"week","49ers vs Panthers","49ers vs Panthers September 18, 2016 at  1:00pm","on September 18, 2016",4,"Quarter","27-46",19,"49ers 27 - Panthers 46","nfl-2016-2017-sf-car-2016-09-18-1300","2016-09-18T13:00:00-04:00","closed",NA,NA,"FOX",84,NA,1474218000,"49ers vs Panthers","Partly Cloudy ","ENE",0,NA,"767f5024-184b-434b-9e52-90bb4375ca84","62b050a0-42c8-4cdd-aaaf-1ee5bbb01bf3","767f5024-184b-434b-9e52-90bb4375ca84","8e660574-116b-4566-8060-3d83cf07cf80","6ce78bc8-5a40-481e-9c6d-60890a9cf99c"
"238","e756b2c5-bf72-4c7a-9b34-80bea00f5743","2016-08-16T03:56:16-04:00","2016-09-19T08:04:47-04:00",NA,NA,"loss",24,"CBS",":00",0,TRUE,NA,"2016-09-18T13:00:00-04:00","win",31,67,"Week",2,"week","Dolphins vs Patriots","Dolphins vs Patriots September 18, 2016 at  1:00pm","on September 18, 2016",4,"Quarter","24-31",7,"Dolphins 24 - Patriots 31","nfl-2016-2017-mia-ne-2016-09-18-1300","2016-09-18T13:00:00-04:00","closed",NA,NA,"CBS",79,NA,1474218000,"Dolphins vs Patriots","Partly Cloudy ","SW",12,NA,"5546974d-27c2-4d93-a63e-d8320952e871","49b7f5ba-da40-4b42-be4b-c68b4f9257e8","5546974d-27c2-4d93-a63e-d8320952e871","8e660574-116b-4566-8060-3d83cf07cf80","9ddfa5cf-57c2-48ab-9e2b-4e42dba19b8c"
"239","fe82d542-2ec9-4d12-a09a-3a0fbd1fa40e","2016-08-16T03:56:16-04:00","2016-09-19T14:03:04-04:00",NA,NA,"loss",16,"CBS",":00",0,TRUE,NA,"2016-09-18T13:00:00-04:00","win",24,90,"Week",2,"week","Bengals vs Steelers","Bengals vs Steelers September 18, 2016 at  1:00pm","on September 18, 2016",4,"Quarter","16-24",8,"Bengals 16 - Steelers 24","nfl-2016-2017-cin-pit-2016-09-18-1300","2016-09-18T13:00:00-04:00","closed",NA,NA,"CBS",69,NA,1474218000,"Bengals vs Steelers","Heavy rain","N",0,NA,"e5796fc5-4c5e-486d-a76d-5879fd2f5117","6bb48096-ca08-40e3-8dd2-2d93d96e346e","e5796fc5-4c5e-486d-a76d-5879fd2f5117","8e660574-116b-4566-8060-3d83cf07cf80","f60fc6c7-597b-49a6-a287-3616cae54913"
"240","89b84c51-4939-4a52-884a-28d6d97d7f65","2016-08-16T03:56:16-04:00","2016-09-16T17:44:28-04:00",NA,NA,"win",37,"CBS/NFL",":00",0,FALSE,NA,"2016-09-15T20:25:00-04:00","loss",31,68,"Week",2,"week","Jets vs Bills","Jets vs Bills September 15, 2016 at  8:25pm","on September 15, 2016",4,"Quarter","37-31",6,"Jets 37 - Bills 31","nfl-2016-2017-nyj-buf-2016-09-15-2025","2016-09-15T20:25:00-04:00","closed",NA,NA,"CBS/NFL",63,NA,1473985500,"Jets vs Bills","Partly Cloudy ","NNE",9,NA,"50990622-f5d7-4597-b9b3-c73c9be32af2","8112be50-1ec2-47c0-ab27-b4fc4654aa5b","8112be50-1ec2-47c0-ab27-b4fc4654aa5b","8e660574-116b-4566-8060-3d83cf07cf80","d2e0b85d-91c7-4dbf-ac01-d9e183df168b"
