"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"RP","Cory Gearrin",4200,"SF@ARI 09:40PM ET",3.066,"SF"
"RP","Hunter Strickland",4200,"SF@ARI 09:40PM ET",2.528,"SF"
"RP","Derek Law",4200,"SF@ARI 09:40PM ET",2.267,"SF"
"RP","Josh Osich",4200,"SF@ARI 09:40PM ET",1.631,"SF"
"RP","Steven Okert",4200,"SF@ARI 09:40PM ET",1.092,"SF"
"RP","Ray Black",4200,"SF@ARI 09:40PM ET",0,"SF"
"RP","Reyes Moronta",4200,"SF@ARI 09:40PM ET",3.380,"SF"
"RP","Kyle Crick",4200,"SF@ARI 09:40PM ET",2.695,"SF"
"RP","Matt Strahm",4200,"SD@LAD 10:10PM ET",3.542,"SD"
"OF","Carlos Gonzalez",4200,"MIA@COL 08:40PM ET",6.444,"COL"
"SS","Trevor Story",4200,"MIA@COL 08:40PM ET",6.857,"COL"
"RP","Fernando Salas",4100,"LAA@CWS 08:10PM ET",2.008,"LAA"
"SP","Hector Velazquez",4100,"TOR@BOS 07:10PM ET",9.760,"BOS"
"RP","Pedro Strop",4100,"CHC@STL 08:15PM ET",2.828,"CHC"
"RP","Wade Davis",4100,"CHC@STL 08:15PM ET",3.953,"CHC"
"RP","Brian Duensing",4100,"CHC@STL 08:15PM ET",2.742,"CHC"
"RP","Hector Rondon",4100,"CHC@STL 08:15PM ET",3.065,"CHC"
"RP","Justin Grimm",4100,"CHC@STL 08:15PM ET",2.645,"CHC"
"RP","Justin Wilson",4100,"CHC@STL 08:15PM ET",3.345,"CHC"
"RP","Koji Uehara",4100,"CHC@STL 08:15PM ET",2.872,"CHC"
"RP","Felix Pena",4100,"CHC@STL 08:15PM ET",3.257,"CHC"
"RP","Carl Edwards Jr.",4100,"CHC@STL 08:15PM ET",3.656,"CHC"
"2B/SS","Paul DeJong",4100,"CHC@STL 08:15PM ET",8.139,"STL"
"RP","Marc Rzepczynski",4100,"SEA@OAK 10:05PM ET",1.163,"SEA"
"RP","Evan Scribner",4100,"SEA@OAK 10:05PM ET",0.338,"SEA"
"RP","Nick Vincent",4100,"SEA@OAK 10:05PM ET",2.563,"SEA"
"RP","Ryan Weber",4100,"SEA@OAK 10:05PM ET",4.450,"SEA"
"RP","James Pazos",4100,"SEA@OAK 10:05PM ET",3.084,"SEA"
"SP","Casey Lawrence",4100,"SEA@OAK 10:05PM ET",3.496,"SEA"
"SP","Christian Bergman",4100,"SEA@OAK 10:05PM ET",7.392,"SEA"
"RP","Tony Zych",4100,"SEA@OAK 10:05PM ET",2.842,"SEA"
"RP","Evan Marshall",4100,"SEA@OAK 10:05PM ET",-0.158,"SEA"
"RP","Edwin Diaz",4100,"SEA@OAK 10:05PM ET",3.678,"SEA"
"RP","Shae Simmons",4100,"SEA@OAK 10:05PM ET",3.514,"SEA"
"RP","Ryan Garton",4100,"SEA@OAK 10:05PM ET",1.694,"SEA"
"RP","Emilio Pagan",4100,"SEA@OAK 10:05PM ET",4.863,"SEA"
"RP","Dan Altavilla",4100,"SEA@OAK 10:05PM ET",3.104,"SEA"
"1B","Ryan Zimmerman",4100,"WAS@PHI 07:05PM ET",8.920,"WAS"
"RP","Zac Curtis",4100,"WAS@PHI 07:05PM ET",2.720,"PHI"
"RP","Dylan Floro",4100,"SD@LAD 10:10PM ET",2.983,"LAD"
"1B/OF","Ian Desmond",4100,"MIA@COL 08:40PM ET",6.899,"COL"
"C","J.T. Realmuto",4100,"MIA@COL 08:40PM ET",7.456,"MIA"
"RP","Jarlin Garcia",4100,"MIA@COL 08:40PM ET",1.636,"MIA"
"RP","Jean Machi",4000,"LAA@CWS 08:10PM ET",4.130,"CWS"
"RP","Chris Volstad",4000,"LAA@CWS 08:10PM ET",6.488,"CWS"
"RP","Blake Wood",4000,"LAA@CWS 08:10PM ET",2.526,"LAA"
"RP","Al Alburquerque",4000,"LAA@CWS 08:10PM ET",2.119,"CWS"
"RP","Nate Jones",4000,"LAA@CWS 08:10PM ET",4.059,"CWS"
"RP","Gregory Infante",4000,"LAA@CWS 08:10PM ET",2.691,"CWS"
"RP","Zach Putnam",4000,"LAA@CWS 08:10PM ET",4.814,"CWS"
"RP","Danny Farquhar",4000,"LAA@CWS 08:10PM ET",2.305,"CWS"
"RP","Jason Gurka",4000,"LAA@CWS 08:10PM ET",-0.100,"LAA"
"RP","Jake Petricka",4000,"LAA@CWS 08:10PM ET",1.709,"CWS"
"RP","Chris Beck",4000,"LAA@CWS 08:10PM ET",1.360,"CWS"
"RP","Juan Minaya",4000,"LAA@CWS 08:10PM ET",3.214,"CWS"
"RP","Michael Ynoa",4000,"LAA@CWS 08:10PM ET",2.011,"CWS"
"RP","Dayan Diaz",4000,"LAA@CWS 08:10PM ET",3.465,"LAA"
"RP","Brad Goldberg",4000,"LAA@CWS 08:10PM ET",-0.636,"CWS"
"RP","Noe Ramirez",4000,"LAA@CWS 08:10PM ET",3.885,"LAA"
"1B/OF","Nicky Delmonico",4000,"LAA@CWS 08:10PM ET",7.462,"CWS"
"RP","Jace Fry",4000,"LAA@CWS 08:10PM ET",-1.788,"CWS"
"RP","Aaron Bummer",4000,"LAA@CWS 08:10PM ET",1.569,"CWS"
"RP","Tyler Danish",4000,"LAA@CWS 08:10PM ET",21.850,"CWS"
"2B","Yoan Moncada",4000,"LAA@CWS 08:10PM ET",7.857,"CWS"
"RP","Blaine Boyer",4000,"TOR@BOS 07:10PM ET",2.853,"BOS"
"RP","J.P. Howell",4000,"TOR@BOS 07:10PM ET",0.672,"TOR"
"SP","Brandon Workman",4000,"TOR@BOS 07:10PM ET",3.713,"BOS"
"RP","Taylor Cole",4000,"TOR@BOS 07:10PM ET",-8.550,"TOR"
"RP","Fernando Abad",4000,"TOR@BOS 07:10PM ET",2.568,"BOS"
"RP","Robbie Ross Jr.",4000,"TOR@BOS 07:10PM ET",1.531,"BOS"
"RP","Craig Kimbrel",4000,"TOR@BOS 07:10PM ET",5.630,"BOS"
"RP","Jeff Beliveau",4000,"TOR@BOS 07:10PM ET",1.729,"TOR"
"RP","Brett Oberholtzer",4000,"TOR@BOS 07:10PM ET",0,"TOR"
"SP","TJ House",4000,"TOR@BOS 07:10PM ET",1.050,"TOR"
"SP","Joe Kelly",4000,"TOR@BOS 07:10PM ET",3.263,"BOS"
"RP","Aaron Loup",4000,"TOR@BOS 07:10PM ET",2.317,"TOR"
"RP","Ryan Tepera",4000,"TOR@BOS 07:10PM ET",3.326,"TOR"
"RP","Matt Dermody",4000,"TOR@BOS 07:10PM ET",2.420,"TOR"
"RP","Austin Maddox",4000,"TOR@BOS 07:10PM ET",4.073,"BOS"
"RP","Kyle Martin",4000,"TOR@BOS 07:10PM ET",1.425,"BOS"
"RP","Carlos Ramirez",4000,"TOR@BOS 07:10PM ET",3.800,"TOR"
"RP","Matt Barnes",4000,"TOR@BOS 07:10PM ET",3.303,"BOS"
"RP","Tyler Thornburg",4000,"TOR@BOS 07:10PM ET",0,"BOS"
"RP","Addison Reed",4000,"TOR@BOS 07:10PM ET",3.129,"BOS"
"RP","Heath Hembree",4000,"TOR@BOS 07:10PM ET",2.973,"BOS"
"RP","Danny Barnes",4000,"TOR@BOS 07:10PM ET",3.193,"TOR"
"RP","Justin Haley",4000,"TOR@BOS 07:10PM ET",3.370,"BOS"
"RP","Leonel Campos",4000,"TOR@BOS 07:10PM ET",3.135,"TOR"
"RP","Roberto Osuna",4000,"TOR@BOS 07:10PM ET",3.636,"TOR"
"RP","Carson Smith",4000,"TOR@BOS 07:10PM ET",3.250,"BOS"
"RP","Luis Santos",4000,"TOR@BOS 07:10PM ET",5.043,"TOR"
"RP","Robby Scott",4000,"TOR@BOS 07:10PM ET",1.651,"BOS"
"RP","Dominic Leone",4000,"TOR@BOS 07:10PM ET",3.789,"TOR"
"RP","Tim Mayza",4000,"TOR@BOS 07:10PM ET",2.080,"TOR"
"RP","Ben Taylor",4000,"TOR@BOS 07:10PM ET",2.686,"BOS"
"RP","Zach Duke",4000,"CHC@STL 08:15PM ET",0.854,"STL"
"RP","Jonathan Broxton",4000,"CHC@STL 08:15PM ET",1.143,"STL"
"RP","Seung Hwan Oh",4000,"CHC@STL 08:15PM ET",2.266,"STL"
"RP","Miguel Socolovich",4000,"CHC@STL 08:15PM ET",0.947,"STL"
"RP","Brett Cecil",4000,"CHC@STL 08:15PM ET",2.414,"STL"
"RP","Tyler Lyons",4000,"CHC@STL 08:15PM ET",4.058,"STL"
"RP","Trevor Rosenthal",4000,"CHC@STL 08:15PM ET",3.997,"STL"
"RP","Josh Lucas",4000,"CHC@STL 08:15PM ET",2.983,"STL"
"RP","Sam Tuivailala",4000,"CHC@STL 08:15PM ET",3.274,"STL"
"RP","Ryan Sherriff",4000,"CHC@STL 08:15PM ET",3.025,"STL"
"RP","John Brebbia",4000,"CHC@STL 08:15PM ET",3.230,"STL"
"2B/SS","Javier Baez",4000,"CHC@STL 08:15PM ET",6.965,"CHC"
"RP","Dillon Maples",4000,"CHC@STL 08:15PM ET",1.025,"CHC"
"RP","Matt Bowman",4000,"CHC@STL 08:15PM ET",1.870,"STL"
"SP","Jen-Ho Tseng",4000,"CHC@STL 08:15PM ET",4.550,"CHC"
"RP","Sandy Alcantara",4000,"CHC@STL 08:15PM ET",3.380,"STL"
"RP","Ernesto Frieri",4000,"SEA@OAK 10:05PM ET",1.758,"SEA"
"OF","Khris Davis",4000,"SEA@OAK 10:05PM ET",8.818,"OAK"
"RP","Ashur Tolliver",4000,"SEA@OAK 10:05PM ET",3.950,"SEA"
"RP","Thyago Vieira",4000,"SEA@OAK 10:05PM ET",4.250,"SEA"
"RP","Sam Moll",4000,"SEA@OAK 10:05PM ET",-0.181,"OAK"
"RP","Jason Grilli",4000,"HOU@TEX 08:05PM ET",2.048,"TEX"
"RP","Jumbo Diaz",4000,"HOU@TEX 08:05PM ET",1.977,"HOU"
"RP","Tyler Clippard",4000,"HOU@TEX 08:05PM ET",2.494,"HOU"
"RP","Matt Bush",4000,"HOU@TEX 08:05PM ET",2.743,"TEX"
"RP","Tony Sipp",4000,"HOU@TEX 08:05PM ET",1.706,"HOU"
"RP","Will Harris",4000,"HOU@TEX 08:05PM ET",3.443,"HOU"
"RP","Tony Barnette",4000,"HOU@TEX 08:05PM ET",2.866,"TEX"
"SP","Austin Bibens-Dirkx",4000,"HOU@TEX 08:05PM ET",5.061,"TEX"
"RP","Preston Claiborne",4000,"HOU@TEX 08:05PM ET",-0.500,"TEX"
"RP","Luke Gregerson",4000,"HOU@TEX 08:05PM ET",2.647,"HOU"
"RP","Jake Diekman",4000,"HOU@TEX 08:05PM ET",2.989,"TEX"
"RP","Jhan Marinez",4000,"HOU@TEX 08:05PM ET",2.676,"TEX"
"RP","Tanner Scheppers",4000,"HOU@TEX 08:05PM ET",1.520,"TEX"
"RP","Anthony Bass",4000,"HOU@TEX 08:05PM ET",-5.825,"TEX"
"RP","Ken Giles",4000,"HOU@TEX 08:05PM ET",3.838,"HOU"
"RP","Dario Alvarez",4000,"HOU@TEX 08:05PM ET",2.418,"TEX"
"RP","Reymin Guduan",4000,"HOU@TEX 08:05PM ET",0.828,"HOU"
"RP","Alex Claudio",4000,"HOU@TEX 08:05PM ET",3.057,"TEX"
"SP","Connor Sadzeck",4000,"HOU@TEX 08:05PM ET",0,"TEX"
"RP","Jandel Gustave",4000,"HOU@TEX 08:05PM ET",0.342,"HOU"
"RP","Michael Feliz",4000,"HOU@TEX 08:05PM ET",3.311,"HOU"
"RP","Jose Leclerc",4000,"HOU@TEX 08:05PM ET",3.179,"TEX"
"RP","Ricky Rodriguez",4000,"HOU@TEX 08:05PM ET",0.868,"TEX"
"RP","Chris Devenski",4000,"HOU@TEX 08:05PM ET",5.110,"HOU"
"RP","Keone Kela",4000,"HOU@TEX 08:05PM ET",4.024,"TEX"
"RP","James Hoyt",4000,"HOU@TEX 08:05PM ET",3.677,"HOU"
"RP","Nick Gardewine",4000,"HOU@TEX 08:05PM ET",-0.406,"TEX"
"RP","Pedro Beato",4000,"WAS@PHI 07:05PM ET",3.500,"PHI"
"RP","Casey Fien",4000,"WAS@PHI 07:05PM ET",0.020,"PHI"
"RP","Luis Garcia",4000,"WAS@PHI 07:05PM ET",2.888,"PHI"
"RP","Kevin Siegrist",4000,"WAS@PHI 07:05PM ET",2.259,"PHI"
"RP","Hoby Milner",4000,"WAS@PHI 07:05PM ET",1.712,"PHI"
"RP","Edubray Ramos",4000,"WAS@PHI 07:05PM ET",2.999,"PHI"
"RP","Jesen Therrien",4000,"WAS@PHI 07:05PM ET",0.537,"PHI"
"RP","Hector Neris",4000,"WAS@PHI 07:05PM ET",3.165,"PHI"
"SP","Adam Morgan",4000,"WAS@PHI 07:05PM ET",4.765,"PHI"
"RP","Yacksel Rios",4000,"WAS@PHI 07:05PM ET",3.285,"PHI"
"RP","Ricardo Pinto",4000,"WAS@PHI 07:05PM ET",1.483,"PHI"
"RP","Drew Anderson",4000,"WAS@PHI 07:05PM ET",-3.475,"PHI"
"RP","Victor Arano",4000,"WAS@PHI 07:05PM ET",3.733,"PHI"
"C","Chris Iannetta",4000,"SF@ARI 09:40PM ET",6.767,"ARI"
"RP","Roberto Gomez",4000,"SF@ARI 09:40PM ET",2.633,"SF"
"RP","Craig Stammen",4000,"SD@LAD 10:10PM ET",3.825,"SD"
"3B","Justin Turner",4000,"SD@LAD 10:10PM ET",8.905,"LAD"
"RP","Fabio Castillo",4000,"SD@LAD 10:10PM ET",0.300,"LAD"
"RP","Wilmer Font",4000,"SD@LAD 10:10PM ET",-2.117,"LAD"
"RP","Brad Hand",4000,"SD@LAD 10:10PM ET",4.343,"SD"
"RP","Cory Mazzoni",4000,"SD@LAD 10:10PM ET",-4.833,"SD"
"RP","Buddy Baumann",4000,"SD@LAD 10:10PM ET",2.641,"SD"
"RP","Kirby Yates",4000,"SD@LAD 10:10PM ET",3.794,"SD"
"RP","Jose Valdez",4000,"SD@LAD 10:10PM ET",1.780,"SD"
"SP","Cesar Vargas",4000,"SD@LAD 10:10PM ET",0,"SD"
"RP","Jose M. Torres",4000,"SD@LAD 10:10PM ET",3.111,"SD"
"RP","Carter Capps",4000,"SD@LAD 10:10PM ET",1.395,"SD"
"RP","Kevin Quackenbush",4000,"SD@LAD 10:10PM ET",1.493,"SD"
"RP","Jose Ruiz",4000,"SD@LAD 10:10PM ET",3.650,"SD"
"RP","Miguel Diaz",4000,"SD@LAD 10:10PM ET",2.000,"SD"
"RP","Jordan Jankowski",4000,"SD@LAD 10:10PM ET",2.117,"LAD"
"SP","Kyle Lloyd",4000,"SD@LAD 10:10PM ET",0.200,"SD"
"RP","Kyle McGrath",4000,"SD@LAD 10:10PM ET",3.507,"SD"
"RP","Phil Maton",4000,"SD@LAD 10:10PM ET",2.822,"SD"
"RP","Dustin McGowan",4000,"MIA@COL 08:40PM ET",3.048,"MIA"
"RP","Chad Qualls",4000,"MIA@COL 08:40PM ET",1.595,"COL"
"RP","Pat Neshek",4000,"MIA@COL 08:40PM ET",3.442,"COL"
"RP","Brad Ziegler",4000,"MIA@COL 08:40PM ET",1.209,"MIA"
"RP","Jake McGee",4000,"MIA@COL 08:40PM ET",2.653,"COL"
"1B","Mark Reynolds",4000,"MIA@COL 08:40PM ET",7.951,"COL"
"RP","Javy Guerra",4000,"MIA@COL 08:40PM ET",2.417,"MIA"
"RP","Mike Dunn",4000,"MIA@COL 08:40PM ET",2.269,"COL"
"RP","Adam Ottavino",4000,"MIA@COL 08:40PM ET",2.123,"COL"
"RP","Greg Holland",4000,"MIA@COL 08:40PM ET",3.189,"COL"
"2B","Dee Gordon",4000,"MIA@COL 08:40PM ET",8.556,"MIA"
"SP","Chris Rusin",4000,"MIA@COL 08:40PM ET",4.126,"COL"
"RP","Hunter Cervenka",4000,"MIA@COL 08:40PM ET",-0.020,"MIA"
"RP","Junichi Tazawa",4000,"MIA@COL 08:40PM ET",1.963,"MIA"
"RP","Zac Rosscup",4000,"MIA@COL 08:40PM ET",2.385,"COL"
"RP","Jairo Diaz",4000,"MIA@COL 08:40PM ET",-1.388,"COL"
"RP","William Cuevas",4000,"MIA@COL 08:40PM ET",-7.650,"MIA"
"RP","Scott Oberg",4000,"MIA@COL 08:40PM ET",1.863,"COL"
"OF","Christian Yelich",4000,"MIA@COL 08:40PM ET",8.573,"MIA"
"RP","Tayron Guerrero",4000,"MIA@COL 08:40PM ET",0,"MIA"
"RP","Severino Gonzalez",4000,"MIA@COL 08:40PM ET",0,"MIA"
"RP","Carlos Estevez",4000,"MIA@COL 08:40PM ET",2.269,"COL"
"RP","Kyle Barraclough",4000,"MIA@COL 08:40PM ET",3.397,"MIA"
"RP","Drew Steckenrider",4000,"MIA@COL 08:40PM ET",3.783,"MIA"
"RP","Nick Wittgren",4000,"MIA@COL 08:40PM ET",2.996,"MIA"
"OF","David Dahl",4000,"MIA@COL 08:40PM ET",0,"COL"
"SP","Brian Ellington",4000,"MIA@COL 08:40PM ET",2.220,"MIA"
"RP","Shane Carle",4000,"MIA@COL 08:40PM ET",2.467,"COL"
"OF","Cameron Maybin",3900,"HOU@TEX 08:05PM ET",7.445,"HOU"
"1B","Yuli Gurriel",3900,"HOU@TEX 08:05PM ET",7.534,"HOU"
"3B","Derek Dietrich",3900,"MIA@COL 08:40PM ET",5.580,"MIA"
"OF","Rajai Davis",3800,"TOR@BOS 07:10PM ET",5.637,"BOS"
"1B","Hanley Ramirez",3800,"TOR@BOS 07:10PM ET",6.930,"BOS"
"OF","Jackie Bradley Jr.",3800,"TOR@BOS 07:10PM ET",7.150,"BOS"
"C","Willson Contreras",3800,"CHC@STL 08:15PM ET",7.469,"CHC"
"OF","Derek Fisher",3800,"HOU@TEX 08:05PM ET",5.348,"HOU"
"2B","Cesar Hernandez",3800,"WAS@PHI 07:05PM ET",8.074,"PHI"
"OF","Gregor Blanco",3800,"SF@ARI 09:40PM ET",4.895,"ARI"
"OF","Curtis Granderson",3800,"SD@LAD 10:10PM ET",6.629,"LAD"
"SS","Corey Seager",3800,"SD@LAD 10:10PM ET",8.014,"LAD"
"SS","Andrelton Simmons",3700,"LAA@CWS 08:10PM ET",7.392,"LAA"
"SS","Tim Anderson",3700,"LAA@CWS 08:10PM ET",7.057,"CWS"
"C","Yadier Molina",3700,"CHC@STL 08:15PM ET",7.064,"STL"
"SS","Elvis Andrus",3700,"HOU@TEX 08:05PM ET",9.013,"TEX"
"C","Evan Gattis",3700,"HOU@TEX 08:05PM ET",7.241,"HOU"
"1B/OF","Adam Lind",3700,"WAS@PHI 07:05PM ET",5.509,"WAS"
"SS","Ketel Marte",3700,"SF@ARI 09:40PM ET",5.559,"ARI"
"2B/OF","Chris Taylor",3700,"SD@LAD 10:10PM ET",8.518,"LAD"
"OF","Manuel Margot",3700,"SD@LAD 10:10PM ET",7.262,"SD"
"3B/SS","Pat Valaika",3700,"MIA@COL 08:40PM ET",3.748,"COL"
"2B/3B","Brandon Phillips",3600,"LAA@CWS 08:10PM ET",7.279,"LAA"
"OF","Jose Bautista",3600,"TOR@BOS 07:10PM ET",7.053,"TOR"
"OF","Carlos Gomez",3600,"HOU@TEX 08:05PM ET",7.922,"TEX"
"OF","Delino DeShields",3600,"HOU@TEX 08:05PM ET",6.842,"TEX"
"2B/OF","Howie Kendrick",3600,"WAS@PHI 07:05PM ET",7.581,"WAS"
"SS","Freddy Galvis",3600,"WAS@PHI 07:05PM ET",6.647,"PHI"
"OF","Nick Williams",3600,"WAS@PHI 07:05PM ET",7.961,"PHI"
"1B","Wil Myers",3600,"SD@LAD 10:10PM ET",8.159,"SD"
"C","Austin Barnes",3600,"SD@LAD 10:10PM ET",5.062,"LAD"
"OF","Avisail Garcia",3500,"LAA@CWS 08:10PM ET",8.298,"CWS"
"1B/3B","Matt Davidson",3500,"LAA@CWS 08:10PM ET",6.483,"CWS"
"2B/3B","Yolmer Sanchez",3500,"LAA@CWS 08:10PM ET",6.515,"CWS"
"3B","Jhonny Peralta",3500,"TOR@BOS 07:10PM ET",2.238,"BOS"
"2B","Dustin Pedroia",3500,"TOR@BOS 07:10PM ET",7.398,"BOS"
"SS","Troy Tulowitzki",3500,"TOR@BOS 07:10PM ET",5.591,"TOR"
"OF","Jon Jay",3500,"CHC@STL 08:15PM ET",5.269,"CHC"
"1B/3B","Ryon Healy",3500,"SEA@OAK 10:05PM ET",7.085,"OAK"
"1B","Tommy Joseph",3500,"WAS@PHI 07:05PM ET",6.319,"PHI"
"OF","Adam Eaton",3500,"WAS@PHI 07:05PM ET",10.130,"WAS"
"C","Jorge Alfaro",3500,"WAS@PHI 07:05PM ET",6.731,"PHI"
"OF/SS","Chris Owings",3500,"SF@ARI 09:40PM ET",7.245,"ARI"
"OF","Yasmany Tomas",3500,"SF@ARI 09:40PM ET",6.896,"ARI"
"OF","Hunter Renfroe",3500,"SD@LAD 10:10PM ET",6.905,"SD"
"OF","Peter O'Brien",3500,"SD@LAD 10:10PM ET",0,"LAD"
"OF","Yasiel Puig",3500,"SD@LAD 10:10PM ET",7.392,"LAD"
"C","Russell Martin",3400,"TOR@BOS 07:10PM ET",6.753,"TOR"
"1B","Mitch Moreland",3400,"TOR@BOS 07:10PM ET",6.750,"BOS"
"C","Christian Vazquez",3400,"TOR@BOS 07:10PM ET",6.074,"BOS"
"2B","Kolten Wong",3400,"CHC@STL 08:15PM ET",6.789,"STL"
"OF","Randal Grichuk",3400,"CHC@STL 08:15PM ET",6.800,"STL"
"2B/OF","Ian Happ",3400,"CHC@STL 08:15PM ET",7.486,"CHC"
"OF","Matt Joyce",3400,"SEA@OAK 10:05PM ET",7.257,"OAK"
"2B","Jed Lowrie",3400,"SEA@OAK 10:05PM ET",7.510,"OAK"
"OF","Mitch Haniger",3400,"SEA@OAK 10:05PM ET",8.122,"SEA"
"OF/SS","Chad Pinder",3400,"SEA@OAK 10:05PM ET",6.213,"OAK"
"2B","Rougned Odor",3400,"HOU@TEX 08:05PM ET",6.942,"TEX"
"1B/3B","Joey Gallo",3400,"HOU@TEX 08:05PM ET",7.920,"TEX"
"OF","Nomar Mazara",3400,"HOU@TEX 08:05PM ET",7.489,"TEX"
"OF","Jayson Werth",3400,"WAS@PHI 07:05PM ET",6.875,"WAS"
"3B","Maikel Franco",3400,"WAS@PHI 07:05PM ET",6.313,"PHI"
"OF","Hunter Pence",3400,"SF@ARI 09:40PM ET",6.349,"SF"
"1B/C","Buster Posey",3400,"SF@ARI 09:40PM ET",7.370,"SF"
"C","Yasmani Grandal",3400,"SD@LAD 10:10PM ET",6.395,"LAD"
"3B","Ryan Schimpf",3400,"SD@LAD 10:10PM ET",6.377,"SD"
"OF","Stephen Cardullo",3400,"MIA@COL 08:40PM ET",2.000,"COL"
"OF","Raimel Tapia",3400,"MIA@COL 08:40PM ET",4.455,"COL"
"OF","Ben Revere",3300,"LAA@CWS 08:10PM ET",4.896,"LAA"
"OF","Kole Calhoun",3300,"LAA@CWS 08:10PM ET",6.887,"LAA"
"1B","C.J. Cron",3300,"LAA@CWS 08:10PM ET",6.713,"LAA"
"1B","Kendrys Morales",3300,"TOR@BOS 07:10PM ET",7.027,"TOR"
"3B","Deven Marrero",3300,"TOR@BOS 07:10PM ET",4.761,"BOS"
"SS","Richard Urena",3300,"TOR@BOS 07:10PM ET",4.833,"TOR"
"OF","Shin-soo Choo",3300,"HOU@TEX 08:05PM ET",8.103,"TEX"
"C","Brian McCann",3300,"HOU@TEX 08:05PM ET",7.108,"HOU"
"OF","Michael A. Taylor",3300,"WAS@PHI 07:05PM ET",7.196,"WAS"
"OF","Denard Span",3300,"SF@ARI 09:40PM ET",7.298,"SF"
"OF","Jeremy Hazelbaker",3300,"SF@ARI 09:40PM ET",2.972,"ARI"
"2B","Brandon Drury",3300,"SF@ARI 09:40PM ET",5.992,"ARI"
"SS","Nick Ahmed",3300,"SF@ARI 09:40PM ET",5.962,"ARI"
"1B","Albert Pujols",3200,"LAA@CWS 08:10PM ET",7.021,"LAA"
"OF","Rymer Liriano",3200,"LAA@CWS 08:10PM ET",3.600,"CWS"
"C","Miguel Montero",3200,"TOR@BOS 07:10PM ET",4.120,"TOR"
"OF","Michael Saunders",3200,"TOR@BOS 07:10PM ET",4.686,"TOR"
"OF","Steve Pearce",3200,"TOR@BOS 07:10PM ET",6.391,"TOR"
"2B","Devon Travis",3200,"TOR@BOS 07:10PM ET",6.900,"TOR"
"1B/2B","Rob Refsnyder",3200,"TOR@BOS 07:10PM ET",2.000,"TOR"
"1B","Rowdy Tellez",3200,"TOR@BOS 07:10PM ET",0,"TOR"
"2B/OF","Ben Zobrist",3200,"CHC@STL 08:15PM ET",6.040,"CHC"
"1B/C","Alex Avila",3200,"CHC@STL 08:15PM ET",6.101,"CHC"
"3B","Jedd Gyorko",3200,"CHC@STL 08:15PM ET",6.959,"STL"
"3B","Kyle Seager",3200,"SEA@OAK 10:05PM ET",7.443,"SEA"
"OF/SS","Jurickson Profar",3200,"HOU@TEX 08:05PM ET",3.864,"TEX"
"3B","J.D. Davis",3200,"HOU@TEX 08:05PM ET",5.900,"HOU"
"1B","Tyler White",3200,"HOU@TEX 08:05PM ET",7.125,"HOU"
"OF","Daniel Nava",3200,"WAS@PHI 07:05PM ET",4.513,"PHI"
"OF","Odubel Herrera",3200,"WAS@PHI 07:05PM ET",7.114,"PHI"
"3B","Pablo Sandoval",3200,"SF@ARI 09:40PM ET",4.849,"SF"
"2B/OF","Daniel Descalso",3200,"SF@ARI 09:40PM ET",5.228,"ARI"
"SS","Jack Reinheimer",3200,"SF@ARI 09:40PM ET",0.000,"ARI"
"2B","Joe Panik",3200,"SF@ARI 09:40PM ET",6.811,"SF"
"C","Jonathan Lucroy",3200,"MIA@COL 08:40PM ET",5.542,"COL"
"SS","Miguel Rojas",3200,"MIA@COL 08:40PM ET",4.964,"MIA"
"1B","Tomas Telis",3200,"MIA@COL 08:40PM ET",3.400,"MIA"
"C","Tom Murphy",3200,"MIA@COL 08:40PM ET",1.083,"COL"
"OF","Jordan Patterson",3200,"MIA@COL 08:40PM ET",0,"COL"
"2B/OF","Alen Hanson",3100,"LAA@CWS 08:10PM ET",3.585,"CWS"
"OF","Adam Engel",3100,"LAA@CWS 08:10PM ET",4.700,"CWS"
"OF","Chris Young",3100,"TOR@BOS 07:10PM ET",4.884,"BOS"
"OF","Kevin Pillar",3100,"TOR@BOS 07:10PM ET",6.695,"TOR"
"3B/SS","Tzu-Wei Lin",3100,"TOR@BOS 07:10PM ET",4.000,"BOS"
"C","Rene Rivera",3100,"CHC@STL 08:15PM ET",5.400,"CHC"
"SS","Addison Russell",3100,"CHC@STL 08:15PM ET",5.906,"CHC"
"1B","Yonder Alonso",3100,"SEA@OAK 10:05PM ET",7.007,"SEA"
"OF","Boog Powell",3100,"SEA@OAK 10:05PM ET",4.377,"OAK"
"OF","Carlos Beltran",3100,"HOU@TEX 08:05PM ET",6.072,"HOU"
"3B/SS","J.P. Crawford",3100,"WAS@PHI 07:05PM ET",5.833,"PHI"
"C/OF","Chris Herrmann",3100,"SF@ARI 09:40PM ET",3.922,"ARI"
"OF","Socrates Brito",3100,"SF@ARI 09:40PM ET",0,"ARI"
"OF","Ichiro Suzuki",3100,"MIA@COL 08:40PM ET",2.238,"MIA"
"OF","Destin Hood",3100,"MIA@COL 08:40PM ET",0,"MIA"
"2B/SS","Alexi Amarista",3100,"MIA@COL 08:40PM ET",2.769,"COL"
"2B/3B","Cliff Pennington",3000,"LAA@CWS 08:10PM ET",3.667,"LAA"
"1B/3B","Jefry Marte",3000,"LAA@CWS 08:10PM ET",4.244,"LAA"
"C","Jarrod Saltalamacchia",3000,"TOR@BOS 07:10PM ET",0.700,"TOR"
