"","id","created_at","updated_at","at_neutral_site","attendance","away_team_outcome","away_team_score","broadcast","clock","clock_secs","daytime","duration","ended_at","home_team_outcome","home_team_score","humidity","interval","interval_number","interval_type","label","name","on","period","period_label","score","score_differential","scoreline","slug","started_at","status","internet_coverage","satellite_coverage","television_coverage","temperature","temperature_unit","timestamp","title","weather_conditions","wind_direction","wind_speed","wind_speed_unit","home_team_id","away_team_id","winning_team_id","season_id","venue_id","official_ids"
"1","f272d8d4-be41-4229-a11c-e5fc922292d2","2016-03-18T21:06:27-04:00","2016-07-12T19:34:38-04:00",FALSE,24788,"loss",3,"FS-A","0:00",0,FALSE,NA,"2015-10-04T18:32:46-04:00","win",5,NA,"Regular Season",NA,"regularseason","Astros vs Diamondbacks","Astros vs Diamondbacks October  4, 2015 at  3:10pm","on October  4, 2015",0,"Inning","3-5",2,"Astros 3 - Diamondbacks 5","mlb-2015-hou-ari-2015-10-4-1210","2015-10-04T15:10:00-04:00",NA,NA,NA,"FS-A",NA,NA,1443985800,"Astros vs Diamondbacks","indoors",NA,NA,NA,"09dc1f54-cf05-4486-8135-80bb0090fde1","1dbbb4a3-d8ca-42cb-829f-29551d482645","09dc1f54-cf05-4486-8135-80bb0090fde1","e46014e6-f9e9-41c3-9deb-cd11ee879d75",NA,"c(""93aa330a-dea1-4f11-954f-b91426d1a4fd"", ""8d5e63cc-f6be-40b5-bf5b-5bd251147fa1"", ""f88a2e6b-4779-4d03-8fb8-763cded66a1d"", ""f5e3185f-6cc0-4c78-875e-63d7ab44989c"")"
"2","2429fdfa-c676-4364-8723-2bf1ad59ee31","2016-03-18T21:06:26-04:00","2016-07-25T10:14:33-04:00",FALSE,37687,"win",6,"FS-A","0:00",0,FALSE,NA,"2015-10-03T23:43:53-04:00","loss",2,NA,"Regular Season",NA,"regularseason","Astros vs Diamondbacks","Astros vs Diamondbacks October  3, 2015 at  8:10pm","on October  3, 2015",0,"Inning","6-2",4,"Astros 6 - Diamondbacks 2","mlb-2015-hou-ari-2015-10-4-0010","2015-10-03T20:10:00-04:00",NA,NA,NA,"FS-A",88,"f",1443917400,"Astros vs Diamondbacks","sunny","Left to Right",4,"mph","09dc1f54-cf05-4486-8135-80bb0090fde1","1dbbb4a3-d8ca-42cb-829f-29551d482645","1dbbb4a3-d8ca-42cb-829f-29551d482645","e46014e6-f9e9-41c3-9deb-cd11ee879d75",NA,"c(""93aa330a-dea1-4f11-954f-b91426d1a4fd"", ""8d5e63cc-f6be-40b5-bf5b-5bd251147fa1"", ""f88a2e6b-4779-4d03-8fb8-763cded66a1d"", ""f5e3185f-6cc0-4c78-875e-63d7ab44989c"")"
"3","7aa29301-7f22-4ddf-8036-a2316e6273ab","2016-03-18T21:06:25-04:00","2016-07-12T19:34:54-04:00",FALSE,33218,"win",21,"FS-A","0:00",0,FALSE,NA,"2015-10-03T01:36:53-04:00","loss",5,NA,"Regular Season",NA,"regularseason","Astros vs Diamondbacks","Astros vs Diamondbacks October  2, 2015 at  9:40pm","on October  2, 2015",0,"Inning","21-5",16,"Astros 21 - Diamondbacks 5","mlb-2015-hou-ari-2015-10-2-1840","2015-10-02T21:40:00-04:00",NA,NA,NA,"FS-A",91,"f",1443836400,"Astros vs Diamondbacks","sunny","Right to Left",12,"mph","09dc1f54-cf05-4486-8135-80bb0090fde1","1dbbb4a3-d8ca-42cb-829f-29551d482645","1dbbb4a3-d8ca-42cb-829f-29551d482645","e46014e6-f9e9-41c3-9deb-cd11ee879d75",NA,"c(""93aa330a-dea1-4f11-954f-b91426d1a4fd"", ""8d5e63cc-f6be-40b5-bf5b-5bd251147fa1"", ""f88a2e6b-4779-4d03-8fb8-763cded66a1d"", ""f5e3185f-6cc0-4c78-875e-63d7ab44989c"")"
"4","d3b28e11-41f6-447c-8195-86d4660ce07a","2016-03-18T21:06:24-04:00","2016-07-12T19:34:51-04:00",FALSE,20826,"loss",6,"FS-A","0:00",0,FALSE,NA,"2015-10-02T00:52:51-04:00","win",8,NA,"Regular Season",NA,"regularseason","Rockies vs Diamondbacks","Rockies vs Diamondbacks October  1, 2015 at  9:40pm","on October  1, 2015",0,"Inning","6-8",2,"Rockies 6 - Diamondbacks 8","mlb-2015-col-ari-2015-10-1-1840","2015-10-01T21:40:00-04:00",NA,NA,NA,"FS-A",104,"f",1443750000,"Rockies vs Diamondbacks","sunny","Left to Right",11,"mph","09dc1f54-cf05-4486-8135-80bb0090fde1","0220ab72-3a17-4a65-8872-72454aeb828d","09dc1f54-cf05-4486-8135-80bb0090fde1","e46014e6-f9e9-41c3-9deb-cd11ee879d75",NA,"c(""cd9df486-7149-4289-9011-e7fa614b84c7"", ""a5c2d0e5-6cdc-489d-b414-470365663a82"", ""2ac2416a-efd8-4fa7-aeb2-4e69971aa5b5"", ""bd05ba79-0836-4951-9921-94cd6b95bb35"")"
"5","8a8c41de-a382-4c38-b31d-2fcae5c49a57","2016-03-18T21:06:23-04:00","2016-07-12T19:35:04-04:00",FALSE,18529,"loss",1,"FS-A","0:00",0,FALSE,NA,"2015-10-01T00:42:20-04:00","win",3,NA,"Regular Season",NA,"regularseason","Rockies vs Diamondbacks","Rockies vs Diamondbacks September 30, 2015 at  9:40pm","on September 30, 2015",0,"Inning","1-3",2,"Rockies 1 - Diamondbacks 3","mlb-2015-col-ari-2015-09-30-1840","2015-09-30T21:40:00-04:00",NA,NA,NA,"FS-A",105,"f",1443663600,"Rockies vs Diamondbacks","sunny","Left to Right",10,"mph","09dc1f54-cf05-4486-8135-80bb0090fde1","0220ab72-3a17-4a65-8872-72454aeb828d","09dc1f54-cf05-4486-8135-80bb0090fde1","e46014e6-f9e9-41c3-9deb-cd11ee879d75",NA,"c(""cd9df486-7149-4289-9011-e7fa614b84c7"", ""a5c2d0e5-6cdc-489d-b414-470365663a82"", ""2ac2416a-efd8-4fa7-aeb2-4e69971aa5b5"", ""bd05ba79-0836-4951-9921-94cd6b95bb35"")"
"6","21e34177-7787-444e-99de-2f29e25e00ed","2016-03-18T21:06:22-04:00","2016-07-25T10:14:13-04:00",FALSE,21526,"loss",3,"FS-A","0:00",0,FALSE,NA,"2015-09-30T01:14:19-04:00","win",4,NA,"Regular Season",NA,"regularseason","Rockies vs Diamondbacks","Rockies vs Diamondbacks September 29, 2015 at  9:40pm","on September 29, 2015",0,"Inning","3-4",1,"Rockies 3 - Diamondbacks 4","mlb-2015-col-ari-2015-09-30-0140","2015-09-29T21:40:00-04:00",NA,NA,NA,"FS-A",98,"f",1443577200,"Rockies vs Diamondbacks","sunny","Left to Right",9,"mph","09dc1f54-cf05-4486-8135-80bb0090fde1","0220ab72-3a17-4a65-8872-72454aeb828d","09dc1f54-cf05-4486-8135-80bb0090fde1","e46014e6-f9e9-41c3-9deb-cd11ee879d75",NA,"c(""cd9df486-7149-4289-9011-e7fa614b84c7"", ""a5c2d0e5-6cdc-489d-b414-470365663a82"", ""2ac2416a-efd8-4fa7-aeb2-4e69971aa5b5"", ""bd05ba79-0836-4951-9921-94cd6b95bb35"")"
"7","d6d9c481-d559-4281-95b0-0bb7de92f559","2016-03-18T21:06:21-04:00","2016-07-12T19:35:19-04:00",FALSE,27115,"win",4,"FSSD","0:00",0,FALSE,NA,"2015-09-27T19:36:39-04:00","loss",2,NA,"Regular Season",NA,"regularseason","Diamondbacks vs Padres","Diamondbacks vs Padres September 27, 2015 at  4:10pm","on September 27, 2015",0,"Inning","4-2",2,"Diamondbacks 4 - Padres 2","mlb-2015-ari-sd-2015-09-27-1310","2015-09-27T16:10:00-04:00",NA,NA,NA,"FSSD",83,"f",1443384600,"Diamondbacks vs Padres","sunny","Left to Right",8,"mph","418391e8-4725-420d-9303-bd1736c59d7a","09dc1f54-cf05-4486-8135-80bb0090fde1","09dc1f54-cf05-4486-8135-80bb0090fde1","e46014e6-f9e9-41c3-9deb-cd11ee879d75",NA,"c(""bf13f606-2a12-4847-8b79-d96188ef420c"", ""c9ad6be4-b77d-40d6-bc06-f99f5a548fd1"", ""914ca1f9-c608-4a4a-862b-07919bb7b9e6"", ""6713d640-7eb3-4e28-a6d1-a0da7e1eb8a5"")"
"8","43e3cb09-5192-433f-abaa-458a396b2333","2016-03-18T21:06:20-04:00","2016-07-12T19:34:33-04:00",FALSE,32186,"loss",0,"FSSD","0:00",0,FALSE,NA,"2015-09-26T23:39:40-04:00","win",3,NA,"Regular Season",NA,"regularseason","Diamondbacks vs Padres","Diamondbacks vs Padres September 26, 2015 at  8:40pm","on September 26, 2015",0,"Inning","0-3",3,"Diamondbacks 0 - Padres 3","mlb-2015-ari-sd-2015-09-26-1740","2015-09-26T20:40:00-04:00",NA,NA,NA,"FSSD",82,"f",1443314400,"Diamondbacks vs Padres","sunny","Out to Right",7,"mph","418391e8-4725-420d-9303-bd1736c59d7a","09dc1f54-cf05-4486-8135-80bb0090fde1","418391e8-4725-420d-9303-bd1736c59d7a","e46014e6-f9e9-41c3-9deb-cd11ee879d75",NA,"c(""bf13f606-2a12-4847-8b79-d96188ef420c"", ""c9ad6be4-b77d-40d6-bc06-f99f5a548fd1"", ""914ca1f9-c608-4a4a-862b-07919bb7b9e6"", ""6713d640-7eb3-4e28-a6d1-a0da7e1eb8a5"")"
"9","a747e6bd-7751-4ba2-8b00-aefe9fcf6f5c","2016-03-18T21:06:19-04:00","2016-07-12T19:34:53-04:00",FALSE,24179,"win",6,"FSSD","0:00",0,FALSE,NA,"2015-09-26T01:11:49-04:00","loss",3,NA,"Regular Season",NA,"regularseason","Diamondbacks vs Padres","Diamondbacks vs Padres September 25, 2015 at 10:10pm","on September 25, 2015",0,"Inning","6-3",3,"Diamondbacks 6 - Padres 3","mlb-2015-ari-sd-2015-09-25-1910","2015-09-25T22:10:00-04:00",NA,NA,NA,"FSSD",82,"f",1443233400,"Diamondbacks vs Padres","sunny","Left to Right",10,"mph","418391e8-4725-420d-9303-bd1736c59d7a","09dc1f54-cf05-4486-8135-80bb0090fde1","09dc1f54-cf05-4486-8135-80bb0090fde1","e46014e6-f9e9-41c3-9deb-cd11ee879d75",NA,"c(""bf13f606-2a12-4847-8b79-d96188ef420c"", ""c9ad6be4-b77d-40d6-bc06-f99f5a548fd1"", ""914ca1f9-c608-4a4a-862b-07919bb7b9e6"", ""6713d640-7eb3-4e28-a6d1-a0da7e1eb8a5"")"
"10","79a9566e-78ad-4ab4-9ed4-48f3c370b8cc","2016-03-18T21:06:18-04:00","2016-07-12T19:35:03-04:00",FALSE,38234,"loss",3,"SportsNet LA","0:00",0,FALSE,NA,"2015-09-24T18:35:08-04:00","win",6,NA,"Regular Season",NA,"regularseason","Diamondbacks vs Dodgers","Diamondbacks vs Dodgers September 24, 2015 at  3:10pm","on September 24, 2015",0,"Inning","3-6",3,"Diamondbacks 3 - Dodgers 6","mlb-2015-ari-la-2015-09-24-1210","2015-09-24T15:10:00-04:00",NA,NA,NA,"SportsNet LA",88,"f",1443121800,"Diamondbacks vs Dodgers","sunny","Out to Right",4,"mph","f53d7ed3-1ebe-4e02-979d-6e51c0f5fb18","09dc1f54-cf05-4486-8135-80bb0090fde1","f53d7ed3-1ebe-4e02-979d-6e51c0f5fb18","e46014e6-f9e9-41c3-9deb-cd11ee879d75",NA,"c(""109ad720-9190-43d2-a0f5-4e5cc943d5ab"", ""790d295c-33c4-43d2-8a42-44cef75d802c"", ""856dfb44-3e80-46ad-bf2d-f8b0d13fba29"", ""00c31a1d-d988-448a-a7f6-ce7f0d103720"")"
"11","5eb65c6a-8f7e-4ea8-88ff-2907eae4c8f7","2016-03-18T21:06:18-04:00","2016-07-12T19:36:08-04:00",FALSE,46364,"loss",1,"SportsNet LA","0:00",0,FALSE,NA,"2015-09-24T00:44:41-04:00","win",4,NA,"Regular Season",NA,"regularseason","Diamondbacks vs Dodgers","Diamondbacks vs Dodgers September 23, 2015 at 10:10pm","on September 23, 2015",0,"Inning","1-4",3,"Diamondbacks 1 - Dodgers 4","mlb-2015-ari-la-2015-09-23-1910","2015-09-23T22:10:00-04:00",NA,NA,NA,"SportsNet LA",79,"f",1443060600,"Diamondbacks vs Dodgers","sunny","Out to Right",5,"mph","f53d7ed3-1ebe-4e02-979d-6e51c0f5fb18","09dc1f54-cf05-4486-8135-80bb0090fde1","f53d7ed3-1ebe-4e02-979d-6e51c0f5fb18","e46014e6-f9e9-41c3-9deb-cd11ee879d75",NA,"c(""109ad720-9190-43d2-a0f5-4e5cc943d5ab"", ""790d295c-33c4-43d2-8a42-44cef75d802c"", ""856dfb44-3e80-46ad-bf2d-f8b0d13fba29"", ""00c31a1d-d988-448a-a7f6-ce7f0d103720"")"
"12","62a8bbba-4bc0-4a8d-b142-7bfa7a4b3d11","2016-03-18T21:06:17-04:00","2016-07-12T19:35:49-04:00",FALSE,41419,"win",8,"SportsNet LA","0:00",0,FALSE,NA,"2015-09-23T01:07:32-04:00","loss",0,NA,"Regular Season",NA,"regularseason","Diamondbacks vs Dodgers","Diamondbacks vs Dodgers September 22, 2015 at 10:10pm","on September 22, 2015",0,"Inning","8-0",8,"Diamondbacks 8 - Dodgers 0","mlb-2015-ari-la-2015-09-22-1910","2015-09-22T22:10:00-04:00",NA,NA,NA,"SportsNet LA",73,"f",1442974200,"Diamondbacks vs Dodgers","sunny","Varying",3,"mph","f53d7ed3-1ebe-4e02-979d-6e51c0f5fb18","09dc1f54-cf05-4486-8135-80bb0090fde1","09dc1f54-cf05-4486-8135-80bb0090fde1","e46014e6-f9e9-41c3-9deb-cd11ee879d75",NA,"c(""109ad720-9190-43d2-a0f5-4e5cc943d5ab"", ""790d295c-33c4-43d2-8a42-44cef75d802c"", ""856dfb44-3e80-46ad-bf2d-f8b0d13fba29"", ""00c31a1d-d988-448a-a7f6-ce7f0d103720"")"
"13","22dd1876-4374-4303-a761-2fb6cc93907a","2016-03-18T21:06:16-04:00","2016-07-25T10:14:25-04:00",FALSE,38791,"win",8,"SportsNet LA","0:00",0,FALSE,NA,"2015-09-22T01:35:48-04:00","loss",4,NA,"Regular Season",NA,"regularseason","Diamondbacks vs Dodgers","Diamondbacks vs Dodgers September 21, 2015 at 10:10pm","on September 21, 2015",0,"Inning","8-4",4,"Diamondbacks 8 - Dodgers 4","mlb-2015-ari-la-2015-09-22-0210","2015-09-21T22:10:00-04:00",NA,NA,NA,"SportsNet LA",73,"f",1442887800,"Diamondbacks vs Dodgers","cloudy","Out to Right",4,"mph","f53d7ed3-1ebe-4e02-979d-6e51c0f5fb18","09dc1f54-cf05-4486-8135-80bb0090fde1","09dc1f54-cf05-4486-8135-80bb0090fde1","e46014e6-f9e9-41c3-9deb-cd11ee879d75",NA,"c(""109ad720-9190-43d2-a0f5-4e5cc943d5ab"", ""790d295c-33c4-43d2-8a42-44cef75d802c"", ""856dfb44-3e80-46ad-bf2d-f8b0d13fba29"", ""00c31a1d-d988-448a-a7f6-ce7f0d103720"")"
"14","d5ec0c9f-9ced-4f71-b244-439d62000769","2016-03-18T21:06:15-04:00","2016-07-12T19:34:50-04:00",FALSE,41390,"loss",1,"CSN-BA","0:00",0,FALSE,NA,"2015-09-20T19:03:52-04:00","win",5,NA,"Regular Season",NA,"regularseason","Diamondbacks vs Giants","Diamondbacks vs Giants September 20, 2015 at  4:05pm","on September 20, 2015",0,"Inning","1-5",4,"Diamondbacks 1 - Giants 5","mlb-2015-ari-sf-2015-09-20-1305","2015-09-20T16:05:00-04:00",NA,NA,NA,"CSN-BA",84,"f",1442779500,"Diamondbacks vs Giants","sunny","Left to Right",7,"mph","6c498284-84e6-4e74-9f56-b934be3384d5","09dc1f54-cf05-4486-8135-80bb0090fde1","6c498284-84e6-4e74-9f56-b934be3384d5","e46014e6-f9e9-41c3-9deb-cd11ee879d75",NA,"c(""f2f699d3-1dd5-46cd-9ca1-5b02ef9b4cb0"", ""e3ad4293-d5d2-4312-b0a0-7f3facce987d"", ""85f3966c-82a3-4011-b0c7-999e7083450f"", ""5a725a53-630a-4d74-aee6-8e791cd28bf8"")"
"15","74b05ece-41d9-4368-a0d2-919d76203b31","2016-03-18T21:06:13-04:00","2016-07-12T19:35:59-04:00",FALSE,41206,"win",6,"CSN-BA","0:00",0,FALSE,NA,"2015-09-19T19:13:10-04:00","loss",0,NA,"Regular Season",NA,"regularseason","Diamondbacks vs Giants","Diamondbacks vs Giants September 19, 2015 at  4:05pm","on September 19, 2015",0,"Inning","6-0",6,"Diamondbacks 6 - Giants 0","mlb-2015-ari-sf-2015-09-19-1305","2015-09-19T16:05:00-04:00",NA,NA,NA,"CSN-BA",82,"f",1442693100,"Diamondbacks vs Giants","sunny","Left to Right",6,"mph","6c498284-84e6-4e74-9f56-b934be3384d5","09dc1f54-cf05-4486-8135-80bb0090fde1","09dc1f54-cf05-4486-8135-80bb0090fde1","e46014e6-f9e9-41c3-9deb-cd11ee879d75",NA,"c(""f2f699d3-1dd5-46cd-9ca1-5b02ef9b4cb0"", ""e3ad4293-d5d2-4312-b0a0-7f3facce987d"", ""85f3966c-82a3-4011-b0c7-999e7083450f"", ""5a725a53-630a-4d74-aee6-8e791cd28bf8"")"
"16","1e0c8b3a-d5ca-470f-9308-c8a81d06d75a","2016-03-18T21:06:13-04:00","2016-07-25T10:13:30-04:00",FALSE,41346,"win",2,"CSN-BA","0:00",0,FALSE,NA,"2015-09-19T01:15:10-04:00","loss",0,NA,"Regular Season",NA,"regularseason","Diamondbacks vs Giants","Diamondbacks vs Giants September 18, 2015 at 10:15pm","on September 18, 2015",0,"Inning","2-0",2,"Diamondbacks 2 - Giants 0","mlb-2015-ari-sf-2015-09-19-0215","2015-09-18T22:15:00-04:00",NA,NA,NA,"CSN-BA",65,"f",1442628900,"Diamondbacks vs Giants","sunny","Out to Center",12,"mph","6c498284-84e6-4e74-9f56-b934be3384d5","09dc1f54-cf05-4486-8135-80bb0090fde1","09dc1f54-cf05-4486-8135-80bb0090fde1","e46014e6-f9e9-41c3-9deb-cd11ee879d75",NA,"c(""f2f699d3-1dd5-46cd-9ca1-5b02ef9b4cb0"", ""e3ad4293-d5d2-4312-b0a0-7f3facce987d"", ""85f3966c-82a3-4011-b0c7-999e7083450f"", ""5a725a53-630a-4d74-aee6-8e791cd28bf8"")"
"17","8cdee1c5-fe3e-4af1-8e2d-dfedb784df73","2016-03-18T21:06:12-04:00","2016-07-12T19:35:01-04:00",FALSE,18767,"win",4,"FS-A","0:00",0,FALSE,NA,"2015-09-17T00:38:37-04:00","loss",3,NA,"Regular Season",NA,"regularseason","Padres vs Diamondbacks","Padres vs Diamondbacks September 16, 2015 at  9:40pm","on September 16, 2015",0,"Inning","4-3",1,"Padres 4 - Diamondbacks 3","mlb-2015-sd-ari-2015-09-16-1840","2015-09-16T21:40:00-04:00",NA,NA,NA,"FS-A",96,"f",1442454000,"Padres vs Diamondbacks","cloudy","Varying",9,"mph","09dc1f54-cf05-4486-8135-80bb0090fde1","418391e8-4725-420d-9303-bd1736c59d7a","418391e8-4725-420d-9303-bd1736c59d7a","e46014e6-f9e9-41c3-9deb-cd11ee879d75",NA,"c(""6271c1b6-9424-4f56-8daa-615ccd4f212f"", ""fe7263af-96f6-424e-9d6d-d20be9b4814e"", ""4099d4e0-b346-410c-8393-c18a7a9a64ed"", ""679a635f-a48c-46d2-91dd-3745a01ddf34"")"
"18","48f5160f-b8e4-43e6-a6fd-8bfe5a922507","2016-03-18T21:06:11-04:00","2016-07-12T19:34:52-04:00",FALSE,17531,"loss",4,"FS-A","0:00",0,FALSE,NA,"2015-09-16T01:14:53-04:00","win",6,NA,"Regular Season",NA,"regularseason","Padres vs Diamondbacks","Padres vs Diamondbacks September 15, 2015 at  9:40pm","on September 15, 2015",0,"Inning","4-6",2,"Padres 4 - Diamondbacks 6","mlb-2015-sd-ari-2015-09-15-1840","2015-09-15T21:40:00-04:00",NA,NA,NA,"FS-A",92,"f",1442367600,"Padres vs Diamondbacks","sunny","Out to Right",7,"mph","09dc1f54-cf05-4486-8135-80bb0090fde1","418391e8-4725-420d-9303-bd1736c59d7a","09dc1f54-cf05-4486-8135-80bb0090fde1","e46014e6-f9e9-41c3-9deb-cd11ee879d75",NA,"c(""6271c1b6-9424-4f56-8daa-615ccd4f212f"", ""fe7263af-96f6-424e-9d6d-d20be9b4814e"", ""4099d4e0-b346-410c-8393-c18a7a9a64ed"", ""679a635f-a48c-46d2-91dd-3745a01ddf34"")"
"19","e346a0ac-a8dd-45ec-9b6f-845a39337d24","2016-03-18T21:06:09-04:00","2016-07-12T19:35:25-04:00",FALSE,15951,"win",10,"FS-A","0:00",0,FALSE,NA,"2015-09-15T01:21:01-04:00","loss",3,NA,"Regular Season",NA,"regularseason","Padres vs Diamondbacks","Padres vs Diamondbacks September 14, 2015 at  9:40pm","on September 14, 2015",0,"Inning","10-3",7,"Padres 10 - Diamondbacks 3","mlb-2015-sd-ari-2015-09-14-1840","2015-09-14T21:40:00-04:00",NA,NA,NA,"FS-A",76,"f",1442281200,"Padres vs Diamondbacks","indoors","None",0,"mph","09dc1f54-cf05-4486-8135-80bb0090fde1","418391e8-4725-420d-9303-bd1736c59d7a","418391e8-4725-420d-9303-bd1736c59d7a","e46014e6-f9e9-41c3-9deb-cd11ee879d75",NA,"c(""6271c1b6-9424-4f56-8daa-615ccd4f212f"", ""fe7263af-96f6-424e-9d6d-d20be9b4814e"", ""4099d4e0-b346-410c-8393-c18a7a9a64ed"", ""679a635f-a48c-46d2-91dd-3745a01ddf34"")"
"20","4f03b546-8d12-418b-a315-2bc5becb1008","2016-03-18T21:06:08-04:00","2016-07-12T19:35:44-04:00",FALSE,36501,"win",4,"FS-A","0:00",0,FALSE,NA,"2015-09-13T19:09:36-04:00","loss",3,NA,"Regular Season",NA,"regularseason","Dodgers vs Diamondbacks","Dodgers vs Diamondbacks September 13, 2015 at  4:10pm","on September 13, 2015",0,"Inning","4-3",1,"Dodgers 4 - Diamondbacks 3","mlb-2015-la-ari-2015-09-13-1310","2015-09-13T16:10:00-04:00",NA,NA,NA,"FS-A",NA,NA,1442175000,"Dodgers vs Diamondbacks","indoors",NA,NA,NA,"09dc1f54-cf05-4486-8135-80bb0090fde1","f53d7ed3-1ebe-4e02-979d-6e51c0f5fb18","f53d7ed3-1ebe-4e02-979d-6e51c0f5fb18","e46014e6-f9e9-41c3-9deb-cd11ee879d75",NA,"c(""a7b42d46-e6ff-456a-8aa4-0d9dd32ca882"", ""e71469eb-f250-454a-8e09-3172e028f013"", ""1552a402-90c9-467c-a2e4-3366460d6d3c"", ""54f9a50b-ed79-4ceb-9aef-e3d515f3ff13"")"
"21","29a170aa-aa50-4c4b-abfc-c36dd2f092a3","2016-03-18T21:06:07-04:00","2016-07-12T19:35:52-04:00",FALSE,42517,"win",9,"FS-A","0:00",0,FALSE,NA,"2015-09-13T00:13:02-04:00","loss",5,NA,"Regular Season",NA,"regularseason","Dodgers vs Diamondbacks","Dodgers vs Diamondbacks September 12, 2015 at  8:10pm","on September 12, 2015",0,"Inning","9-5",4,"Dodgers 9 - Diamondbacks 5","mlb-2015-la-ari-2015-09-12-1710","2015-09-12T20:10:00-04:00",NA,NA,NA,"FS-A",NA,NA,1442103000,"Dodgers vs Diamondbacks","indoors",NA,NA,NA,"09dc1f54-cf05-4486-8135-80bb0090fde1","f53d7ed3-1ebe-4e02-979d-6e51c0f5fb18","f53d7ed3-1ebe-4e02-979d-6e51c0f5fb18","e46014e6-f9e9-41c3-9deb-cd11ee879d75",NA,"c(""a7b42d46-e6ff-456a-8aa4-0d9dd32ca882"", ""e71469eb-f250-454a-8e09-3172e028f013"", ""1552a402-90c9-467c-a2e4-3366460d6d3c"", ""54f9a50b-ed79-4ceb-9aef-e3d515f3ff13"")"
"22","cbe64657-03c5-45c7-bd3e-31a5432949f4","2016-03-18T21:06:06-04:00","2016-07-12T19:34:39-04:00",FALSE,35615,"loss",4,"FS-A","0:00",0,FALSE,NA,"2015-09-12T01:10:21-04:00","win",12,NA,"Regular Season",NA,"regularseason","Dodgers vs Diamondbacks","Dodgers vs Diamondbacks September 11, 2015 at  9:40pm","on September 11, 2015",0,"Inning","4-12",8,"Dodgers 4 - Diamondbacks 12","mlb-2015-la-ari-2015-09-11-1840","2015-09-11T21:40:00-04:00",NA,NA,NA,"FS-A",NA,NA,1442022000,"Dodgers vs Diamondbacks","indoors",NA,NA,NA,"09dc1f54-cf05-4486-8135-80bb0090fde1","f53d7ed3-1ebe-4e02-979d-6e51c0f5fb18","09dc1f54-cf05-4486-8135-80bb0090fde1","e46014e6-f9e9-41c3-9deb-cd11ee879d75",NA,"c(""e71469eb-f250-454a-8e09-3172e028f013"", ""1552a402-90c9-467c-a2e4-3366460d6d3c"", ""8b18756e-6d16-4267-8e51-ed7e70574ea5"", ""54f9a50b-ed79-4ceb-9aef-e3d515f3ff13"")"
"23","2424a77e-3263-49a8-a62c-6f7fd6582625","2016-03-18T21:06:04-04:00","2016-07-25T10:14:33-04:00",FALSE,20576,"loss",1,"FS-A","0:00",0,FALSE,NA,"2015-09-10T00:34:59-04:00","win",2,NA,"Regular Season",NA,"regularseason","Giants vs Diamondbacks","Giants vs Diamondbacks September  9, 2015 at  9:40pm","on September  9, 2015",0,"Inning","1-2",1,"Giants 1 - Diamondbacks 2","mlb-2015-sf-ari-2015-09-10-0140","2015-09-09T21:40:00-04:00",NA,NA,NA,"FS-A",78,"f",1441849200,"Giants vs Diamondbacks","indoors","None",0,"mph","09dc1f54-cf05-4486-8135-80bb0090fde1","6c498284-84e6-4e74-9f56-b934be3384d5","09dc1f54-cf05-4486-8135-80bb0090fde1","e46014e6-f9e9-41c3-9deb-cd11ee879d75",NA,"c(""ea44a346-7791-4f4e-9a72-e353e6f1c224"", ""56ccf33a-3e94-44fb-85df-ce7adcd1b284"", ""3fe24b54-49d3-4c2f-af53-1145aea02858"", ""49dcb375-faf1-4dde-9d7b-55ce08c4263b"")"
"24","dbb0ec13-f943-4a9e-b7f3-462a1aa6957c","2016-03-18T21:06:03-04:00","2016-07-12T19:35:10-04:00",FALSE,18683,"win",6,"FS-A","0:00",0,FALSE,NA,"2015-09-09T00:31:56-04:00","loss",2,NA,"Regular Season",NA,"regularseason","Giants vs Diamondbacks","Giants vs Diamondbacks September  8, 2015 at  9:40pm","on September  8, 2015",0,"Inning","6-2",4,"Giants 6 - Diamondbacks 2","mlb-2015-sf-ari-2015-09-8-1840","2015-09-08T21:40:00-04:00",NA,NA,NA,"FS-A",NA,NA,1441762800,"Giants vs Diamondbacks","indoors",NA,NA,NA,"09dc1f54-cf05-4486-8135-80bb0090fde1","6c498284-84e6-4e74-9f56-b934be3384d5","6c498284-84e6-4e74-9f56-b934be3384d5","e46014e6-f9e9-41c3-9deb-cd11ee879d75",NA,"c(""ea44a346-7791-4f4e-9a72-e353e6f1c224"", ""56ccf33a-3e94-44fb-85df-ce7adcd1b284"", ""3fe24b54-49d3-4c2f-af53-1145aea02858"", ""49dcb375-faf1-4dde-9d7b-55ce08c4263b"")"
